userID	responseGiven	reactionTime	correctResp	primeShift	trialNum	blank0_duration	prime_duration	blank1_duration	target_duration	blank2_duration	mask_duration	blank3_duration	accuracyScore
685	101	3792	101	-45	0	500	5000	0	99	52	0	100	100.000
685	279	3464	281	45	1	501	5000	0	99	50	0	101	97.700
685	351	3938	11	45	2	501	5000	0	100	50	0	101	77.700
685	122	4186	161	-45	3	501	4999	0	98	52	0	102	56.600
685	14	4291	71	-45	4	501	5000	0	98	51	0	101	36.600
685	256	2619	251	-45	5	500	5000	0	99	52	0	101	94.400
685	321	4229	311	-45	6	500	4995	0	100	49	0	100	88.800
685	24	4211	341	45	7	502	5000	0	100	49	0	101	52.200
685	258	3917	191	45	8	500	5000	0	99	52	0	100	25.500
685	92	3547	131	-45	9	501	5000	0	98	51	0	102	56.600
685	253	3139	221	45	10	501	5001	0	99	50	0	100	64.400
685	37	3658	41	45	11	500	5002	0	99	50	0	100	95.500
686	108	3610	101	-45	0	516	4993	1	103	51	0	94	92.200
686	264	4307	281	45	1	501	5008	0	109	46	1	94	81.100
686	2	6142	11	45	2	514	4992	0	103	52	0	93	90.000
686	189	6049	161	-45	3	512	4993	1	103	52	0	93	68.800
686	51	3664	71	-45	4	508	5007	1	94	46	0	109	77.700
686	278	3210	251	-45	5	501	5008	0	103	52	1	94	70.000
686	318	4158	311	-45	6	513	4992	0	109	46	1	94	92.200
686	2	3488	341	45	7	509	4992	0	103	52	0	109	76.600
686	191	3597	191	45	8	512	4992	0	103	52	0	94	100.000
686	111	4246	131	-45	9	511	4992	0	94	61	1	94	77.700
686	233	5142	221	45	10	502	5007	1	103	52	0	94	86.600
686	25	3774	41	45	11	512	4992	0	103	52	0	94	82.200
687	116	3358	101	-45	0	503	4999	0	100	50	0	101	83.300
687	271	3139	281	45	1	501	4999	0	101	51	0	101	88.800
687	42	4483	11	45	2	500	5004	0	100	49	0	100	65.500
687	61	3841	161	-45	3	501	4999	0	100	51	0	99	-11.200
687	54	3507	71	-45	4	501	5000	0	99	51	0	101	81.100
687	279	2685	251	-45	5	500	5000	0	101	51	0	98	68.800
687	326	2783	311	-45	6	501	4999	0	100	51	0	100	83.300
687	340	3319	341	45	7	501	5000	0	99	51	0	101	98.800
687	175	2768	191	45	8	502	5000	0	100	49	0	101	82.200
687	113	4008	131	-45	9	501	5004	0	99	50	0	101	80.000
687	228	4598	221	45	10	503	5000	0	99	50	0	101	92.200
687	48	3070	41	45	11	503	4998	0	99	51	0	102	92.200
690	127	3798	101	-45	0	500	5000	0	100	52	0	100	71.100
690	249	3748	281	45	1	500	5001	0	100	49	0	100	64.400
690	275	4875	11	45	2	501	5000	0	100	50	0	100	-6.700
690	195	5860	161	-45	3	500	5001	0	100	49	0	101	62.200
690	169	4029	71	-45	4	500	5000	0	99	51	0	101	-8.900
690	34	5511	251	-45	5	501	5000	0	99	51	0	101	-58.900
690	262	2679	311	-45	6	500	5002	0	100	49	0	100	45.500
690	352	2607	341	45	7	500	5001	0	100	50	0	100	87.700
690	192	4045	191	45	8	501	5000	0	100	49	0	101	98.800
690	117	3141	131	-45	9	502	5000	0	100	49	0	101	84.400
690	213	3619	221	45	10	504	4998	0	105	49	0	96	91.100
690	56	3757	41	45	11	500	5000	0	99	51	0	100	83.300
692	163	3807	101	-45	0	501	5001	0	100	50	0	100	31.100
692	277	3068	281	45	1	501	5001	0	99	50	0	101	95.500
692	282	2301	11	45	2	502	5000	1	100	49	0	99	1.100
692	184	2397	161	-45	3	501	5000	0	99	50	0	101	74.400
692	124	2264	71	-45	4	501	5001	0	100	50	0	99	41.100
692	261	2205	251	-45	5	502	5000	0	100	50	0	100	88.800
692	309	2061	311	-45	6	501	5000	0	100	50	1	100	97.700
692	328	2324	341	45	7	502	5000	0	99	50	0	101	85.500
692	218	2120	191	45	8	501	5001	0	100	50	0	100	70.000
692	131	2298	131	-45	9	502	4999	1	100	50	0	100	100.000
692	247	3236	221	45	10	502	5000	1	101	48	0	100	71.100
692	96	3027	41	45	11	501	5000	0	100	50	0	100	38.800
694	13	3977	101	-45	0	500	5002	0	99	49	0	100	2.200
694	285	2845	281	45	1	501	5000	0	99	50	0	101	95.500
694	28	4149	11	45	2	501	5000	0	101	50	0	99	81.100
694	170	2985	161	-45	3	501	4999	0	99	52	0	100	90.000
694	160	3592	71	-45	4	500	5001	0	106	50	0	94	1.100
694	256	6161	251	-45	5	501	5001	0	100	50	0	101	94.400
695	78	2840	101	-45	0	502	4999	0	99	51	0	101	74.400
695	275	3661	281	45	1	502	5000	0	101	50	0	99	93.300
694	321	4848	311	-45	6	501	4999	0	98	52	0	101	88.800
694	322	2670	341	45	7	502	5006	1	99	43	0	101	78.800
695	31	5981	11	45	2	500	5000	0	101	51	0	98	77.700
694	1	3860	191	45	8	502	4999	0	101	50	0	99	-88.900
695	142	3286	161	-45	3	501	5002	0	100	49	0	100	78.800
694	93	2606	131	-45	9	501	5000	0	101	49	0	101	57.700
695	84	3938	71	-45	4	502	4999	0	99	51	0	100	85.500
694	234	2988	221	45	10	501	5000	0	100	50	0	100	85.500
695	268	3202	251	-45	5	502	4991	0	101	51	0	98	81.100
694	32	4177	41	45	11	500	5000	0	99	52	0	99	90.000
695	329	3458	311	-45	6	501	5000	0	99	49	1	101	80.000
695	22	4833	341	45	7	500	5001	0	101	49	0	101	54.400
695	216	4218	191	45	8	502	4999	0	100	50	0	100	72.200
695	85	2551	131	-45	9	502	4999	0	100	50	0	101	48.800
695	255	5995	221	45	10	500	5002	0	99	49	0	102	62.200
695	21	3354	41	45	11	502	4998	0	101	49	0	99	77.700
702	124	7133	101	-45	0	501	5000	0	100	48	1	100	74.400
702	274	5764	281	45	1	500	5000	0	99	51	0	101	92.200
702	351	4178	11	45	2	500	5001	0	100	49	0	101	77.700
702	103	4965	161	-45	3	501	5000	0	100	49	0	101	35.500
702	117	4970	71	-45	4	501	5000	0	100	49	0	101	48.800
702	307	4986	251	-45	5	501	4999	0	98	52	0	101	37.700
702	266	4076	311	-45	6	501	5001	0	100	50	0	101	50.000
702	324	4092	341	45	7	500	5000	0	99	51	0	101	81.100
702	313	3924	191	45	8	500	5001	0	100	49	0	100	-35.600
702	9	4497	131	-45	9	500	5001	0	100	49	0	101	-35.600
702	265	4768	221	45	10	501	5000	0	100	50	0	100	51.100
702	40	4946	41	45	11	501	5000	0	100	50	0	100	98.800
706	98	4894	101	-45	0	501	5000	0	100	50	0	100	96.600
706	284	8317	281	45	1	500	5001	0	100	49	0	101	96.600
706	353	7512	11	45	2	500	5001	0	101	49	0	100	80.000
706	84	6891	161	-45	3	500	5000	0	100	50	0	100	14.400
706	342	7075	71	-45	4	502	5000	0	101	49	0	100	1.100
706	9	5938	251	-45	5	500	5000	0	100	50	0	100	-31.200
706	303	4355	311	-45	6	501	5000	0	101	49	0	100	91.100
706	318	5697	341	45	7	500	5000	0	100	50	0	100	74.400
706	213	5368	191	45	8	501	5000	0	100	50	0	100	75.500
706	133	3570	131	-45	9	500	5001	0	100	50	0	100	97.700
706	205	6977	221	45	10	500	5001	0	102	49	0	98	82.200
706	355	3765	41	45	11	501	4999	0	101	50	0	100	48.800
705	84	3255	101	-45	0	501	5000	0	102	49	0	99	81.100
705	268	4045	281	45	1	501	5001	0	100	50	0	99	85.500
705	35	6464	11	45	2	501	4999	0	101	51	0	99	73.300
705	141	5823	161	-45	3	501	5000	0	100	50	0	100	77.700
705	69	2969	71	-45	4	500	5002	0	101	49	0	98	97.700
705	257	3132	251	-45	5	502	4999	0	102	49	0	100	93.300
705	313	2892	311	-45	6	501	5000	0	100	50	0	101	97.700
705	353	3584	341	45	7	503	5000	0	101	49	0	99	86.600
705	226	3100	191	45	8	502	4999	0	101	50	0	100	61.100
705	119	3173	131	-45	9	501	5001	0	102	49	0	100	86.600
