userID	responseGiven	reactionTime	correctResp	primeShift	trialNum	blank0_duration	prime_duration	blank1_duration	target_duration	blank2_duration	mask_duration	blank3_duration	accuracyScore
685	102	4693	94	45	0	501	4999	0	199	52	0	100	91.100
685	357	4433	334	-45	1	501	4999	0	199	52	0	99	74.400
685	230	3899	214	45	2	502	4999	0	199	51	0	99	82.200
685	343	3655	304	-45	3	500	5002	0	198	50	0	101	56.600
685	100	4862	124	-45	4	500	5001	0	201	49	0	99	73.300
685	125	4343	154	-45	5	502	4999	0	199	51	0	101	67.700
685	196	4462	184	45	6	501	5000	0	199	50	0	101	86.600
685	243	4132	244	45	7	502	4999	0	200	50	0	101	98.800
685	49	3218	34	45	8	500	5000	0	198	52	0	101	83.300
685	356	4927	4	45	9	500	5002	0	198	50	0	101	91.100
685	281	2763	274	-45	10	500	5000	0	198	52	0	101	92.200
685	56	3754	64	-45	11	501	5001	0	199	50	0	101	91.100
686	101	5776	94	45	0	503	5007	1	195	54	0	94	92.200
686	350	6813	334	-45	1	508	5008	0	203	46	0	93	82.200
686	213	4257	214	45	2	506	5007	0	203	46	0	94	98.800
686	314	5191	304	-45	3	513	4993	1	202	46	0	110	88.800
686	107	4244	124	-45	4	502	5006	1	204	46	0	93	81.100
686	152	4974	154	-45	5	505	5007	1	203	45	1	94	97.700
686	161	3460	184	45	6	509	4993	0	197	53	0	109	74.400
686	262	5851	244	45	7	515	4992	0	196	53	0	109	80.000
686	41	4129	34	45	8	509	4992	0	211	53	0	95	92.200
686	343	5879	4	45	9	511	4992	1	197	51	1	110	76.600
686	289	4511	274	-45	10	515	4992	1	197	52	0	109	83.300
686	50	4043	64	-45	11	513	4992	0	197	53	0	109	84.400
687	91	3665	94	45	0	501	5002	0	199	50	0	101	96.600
687	275	3144	334	-45	1	502	5000	0	201	49	0	100	34.400
687	230	3695	214	45	2	502	5000	0	200	50	0	100	82.200
687	294	3572	304	-45	3	501	4999	0	198	52	0	102	88.800
687	73	2971	124	-45	4	500	5000	0	198	52	0	102	43.300
687	178	2762	154	-45	5	500	5002	0	201	48	0	100	73.300
687	129	3002	184	45	6	501	5001	0	201	50	0	100	38.800
687	257	3675	244	45	7	501	5000	0	200	50	0	100	85.500
687	17	3297	34	45	8	501	5000	0	200	50	0	101	81.100
687	18	5998	4	45	9	501	4999	0	200	52	0	98	84.400
687	295	3323	274	-45	10	500	5002	0	199	49	0	102	76.600
687	43	4307	64	-45	11	500	5002	0	199	49	0	102	76.600
690	134	6102	94	45	0	501	5000	0	200	49	0	101	55.500
690	336	6163	334	-45	1	500	5000	0	199	52	0	101	97.700
690	242	10001	214	45	2	501	5001	0	200	49	0	101	68.800
690	251	3779	304	-45	3	530	5000	0	199	51	0	101	41.100
690	156	3326	124	-45	4	501	5000	0	200	50	0	100	64.400
690	192	3483	154	-45	5	502	5000	0	200	50	0	100	57.700
690	163	4505	184	45	6	503	5000	0	199	51	0	101	76.600
690	194	2951	244	45	7	500	5000	0	199	51	0	101	44.400
690	342	3545	34	45	8	502	5000	0	200	49	0	101	42.200
690	348	4198	4	45	9	500	5001	0	200	49	0	101	82.200
690	347	3658	274	-45	10	502	5000	0	200	49	0	101	18.800
690	139	3164	64	-45	11	500	5001	0	200	49	0	101	16.600
692	119	2957	94	45	0	501	5001	0	201	49	0	100	72.200
692	320	2714	334	-45	1	502	5000	0	200	50	0	99	84.400
692	230	5143	214	45	2	501	5000	0	200	49	1	101	82.200
692	324	2818	304	-45	3	502	5000	0	198	51	0	101	77.700
692	75	3161	124	-45	4	501	5001	0	200	50	0	100	45.500
692	173	4958	154	-45	5	501	4999	1	200	50	0	99	78.800
692	170	2047	184	45	6	501	5001	0	200	50	0	100	84.400
692	275	2489	244	45	7	501	5001	0	200	50	0	99	65.500
692	87	2228	34	45	8	501	5000	0	199	51	0	100	41.100
692	357	2115	4	45	9	502	4999	0	200	51	0	100	92.200
692	287	2440	274	-45	10	501	5000	0	200	50	0	100	85.500
692	95	3079	64	-45	11	500	5001	0	200	49	1	100	65.500
695	144	3225	94	45	0	501	5001	0	199	50	0	101	44.400
695	346	5085	334	-45	1	501	5000	0	209	50	0	98	86.600
695	198	4363	214	45	2	502	4999	0	201	49	0	99	82.200
695	319	4131	304	-45	3	500	5001	0	200	50	0	100	83.300
695	92	2500	124	-45	4	500	5001	0	201	49	0	100	64.400
695	152	2962	154	-45	5	501	5000	0	201	49	0	100	97.700
695	177	3795	184	45	6	500	5002	0	199	49	0	102	92.200
695	278	2809	244	45	7	501	4999	0	201	51	0	99	62.200
695	46	3593	34	45	8	501	5000	0	200	50	0	100	86.600
695	0	3724	4	45	9	488	5001	0	201	49	0	98	95.500
