userID	responseGiven	reactionTime	correctResp	primeShift	trialNum	blank0_duration	prime_duration	blank1_duration	target_duration	blank2_duration	mask_duration	blank3_duration	accuracyScore
771	222	3436	173	-45	0	507	50	0	48	2996	105	108	45.500
771	138	2746	113	45	1	517	50	0	52	3010	89	89	72.200
771	118	2927	83	-45	2	502	55	1	53	2996	100	103	61.100
771	200	4029	323	45	3	511	62	0	62	3011	79	78	-36.700
771	262	3431	293	45	4	507	60	1	54	2997	95	98	65.500
771	213	4206	203	-45	5	507	46	1	54	2995	109	102	88.800
771	208	3539	233	-45	6	510	41	0	52	2999	111	88	72.200
771	183	4034	353	45	7	506	54	1	51	2996	101	104	-88.900
771	176	3624	143	45	8	502	67	0	51	3011	83	88	63.300
771	278	3695	263	-45	9	506	54	0	51	3011	94	89	83.300
771	54	4232	23	45	10	510	56	0	56	3000	100	80	65.500
771	65	4047	53	-45	11	503	49	0	52	3010	101	89	86.600
776	70	2152	173	-45	0	501	50	1	50	2999	100	103	-14.500
776	107	2164	113	45	1	500	51	0	56	3000	98	96	93.300
776	107	3164	83	-45	2	500	51	0	57	3000	100	93	73.300
776	329	3548	323	45	3	511	39	1	55	3000	99	95	93.300
776	256	4695	293	45	4	500	54	0	50	3000	96	107	58.800
776	332	2246	203	-45	5	501	49	1	52	3000	100	98	-43.400
776	230	2789	233	-45	6	501	104	0	56	3000	46	96	96.600
776	12	4690	353	45	7	501	68	0	55	3000	82	95	78.800
776	125	2868	143	45	8	501	53	0	57	3001	97	93	80.000
776	270	3706	263	-45	9	501	50	0	49	3001	100	100	92.200
776	13	3130	23	45	10	501	53	1	50	2999	97	101	88.800
776	97	2069	53	-45	11	500	57	0	52	3007	95	90	51.100
782	241	2596	173	-45	0	502	50	0	51	2999	99	100	24.400
782	117	3402	113	45	1	500	50	0	51	3000	101	99	95.500
782	88	2729	83	-45	2	500	51	0	52	2999	100	99	94.400
782	235	3158	323	45	3	501	50	0	52	2999	100	99	2.200
782	292	2873	293	45	4	501	51	0	50	3002	98	99	98.800
782	304	2396	203	-45	5	501	50	0	51	2999	101	99	-12.300
782	233	3922	233	-45	6	500	51	0	51	3000	100	99	100.000
782	356	2735	353	45	7	501	49	0	51	2999	101	99	96.600
782	103	2704	143	45	8	502	50	0	51	2999	101	99	55.500
782	278	2391	263	-45	9	501	50	0	51	3001	99	99	83.300
782	14	3004	23	45	10	502	49	0	51	3000	100	99	90.000
782	80	3466	53	-45	11	500	51	0	50	3000	101	98	70.000
827	106	3408	173	-45	0	501	51	0	49	3000	100	101	25.500
827	128	3359	113	45	1	501	50	0	48	3001	100	101	83.300
827	92	2438	83	-45	2	501	50	0	49	3001	99	99	90.000
827	258	2336	323	45	3	501	50	0	51	3000	100	99	27.700
827	329	2842	293	45	4	501	50	0	50	3000	100	100	60.000
827	359	6858	203	-45	5	501	49	0	51	2999	101	99	-73.400
827	356	4136	233	-45	6	502	49	0	49	3001	100	100	-36.700
827	318	2055	353	45	7	502	49	0	49	3000	101	101	61.100
827	103	2696	143	45	8	501	50	0	50	3000	100	100	55.500
827	319	2166	263	-45	9	501	50	0	50	3000	100	100	37.700
827	340	2212	23	45	10	501	51	0	49	3001	99	100	52.200
827	78	3089	53	-45	11	500	51	0	50	3001	99	100	72.200
837	197	2639	173	-45	0	501	49	5	49	3000	97	100	73.300
837	142	2229	113	45	1	500	50	0	49	3001	101	99	67.700
837	98	2448	83	-45	2	501	50	0	49	3000	101	100	83.300
837	347	2458	323	45	3	502	50	0	49	3001	100	100	73.300
837	308	2539	293	45	4	501	49	0	49	3000	101	100	83.300
837	226	3993	203	-45	5	501	49	0	50	2999	101	100	74.400
837	220	2995	233	-45	6	500	50	0	49	3000	101	100	85.500
837	352	2543	353	45	7	501	49	0	50	3000	101	99	98.800
837	75	2591	143	45	8	501	50	0	50	3000	100	99	24.400
837	295	2414	263	-45	9	501	49	0	49	3000	101	100	64.400
837	12	2722	23	45	10	501	49	0	49	3000	101	100	87.700
837	24	2418	53	-45	11	500	50	0	49	3001	100	100	67.700
844	198	5156	173	-45	0	501	49	0	52	3001	100	100	72.200
844	126	3628	113	45	1	500	52	0	49	3000	99	101	85.500
844	98	3037	83	-45	2	502	51	0	48	3001	99	101	83.300
844	49	4058	323	45	3	501	50	0	51	2998	101	100	4.400
844	306	2984	293	45	4	501	51	0	48	3001	99	101	85.500
844	220	3853	203	-45	5	500	52	0	50	3001	98	101	81.100
844	259	3303	233	-45	6	502	49	0	48	3000	101	101	71.100
844	318	4816	353	45	7	501	50	0	48	3001	100	100	61.100
844	143	3087	143	45	8	500	52	0	50	3000	99	100	100.000
844	263	3887	263	-45	9	502	49	0	50	3000	100	100	100.000
844	61	3717	23	45	10	500	51	0	48	3001	100	101	57.700
844	62	3571	53	-45	11	500	52	0	50	3000	99	101	90.000
842	183	3436	173	-45	0	496	94	1	73	2997	65	80	88.800
842	111	3121	113	45	1	502	72	1	74	2995	79	82	97.700
842	82	4261	83	-45	2	501	62	0	68	3002	98	80	98.800
842	321	3793	323	45	3	498	55	0	66	3002	98	83	97.700
842	286	5181	293	45	4	503	64	1	67	3005	89	84	92.200
