userID	responseGiven	reactionTime	correctResp	primeShift	trialNum	blank0_duration	prime_duration	blank1_duration	target_duration	blank2_duration	mask_duration	blank3_duration	accuracyScore
786	311	2462	235	-45	0	500	50	0	51	399	101	100	15.500
786	72	2406	55	45	1	502	49	0	50	400	100	101	81.100
786	277	2493	265	45	2	500	50	0	51	399	101	100	86.600
786	233	2533	295	45	3	500	50	0	50	400	100	101	31.100
786	29	3920	145	-45	4	501	55	0	51	399	95	100	-28.900
786	235	2003	205	-45	5	500	50	0	51	399	101	100	66.600
786	273	2310	325	45	6	500	50	0	50	400	100	101	42.200
786	21	2395	25	-45	7	500	50	0	50	400	100	101	95.500
786	16	2763	355	-45	8	500	50	0	51	399	101	100	76.600
786	119	2959	85	45	9	500	50	0	51	399	101	100	62.200
786	8	2628	175	-45	10	500	50	0	50	400	100	101	-85.600
786	5	2177	115	45	11	501	50	0	51	399	101	100	-22.300
782	259	4443	235	-45	0	501	50	0	50	400	100	100	73.300
782	278	5624	55	45	1	501	50	0	52	399	100	99	-52.300
782	323	4386	265	45	2	501	50	0	49	402	99	99	35.500
782	246	4204	295	45	3	500	52	0	51	401	98	99	45.500
782	164	3972	145	-45	4	501	50	0	50	400	100	99	78.800
782	117	3726	205	-45	5	502	49	0	50	400	100	101	2.200
782	291	5188	325	45	6	501	50	0	50	401	100	98	62.200
782	324	3827	25	-45	7	502	48	0	49	401	101	99	32.200
782	316	3588	355	-45	8	501	50	0	51	400	100	98	56.600
782	329	2023	85	45	9	500	52	0	50	400	99	99	-28.900
782	131	5092	175	-45	10	501	49	0	51	399	101	100	51.100
782	105	2831	115	45	11	502	50	0	50	402	98	98	88.800
827	284	2431	235	-45	0	501	49	0	50	400	101	100	45.500
827	89	2463	55	45	1	500	51	0	49	401	100	100	62.200
827	278	3417	265	45	2	501	50	0	50	400	100	100	85.500
827	235	3576	295	45	3	502	49	0	51	400	100	100	33.300
827	153	2877	145	-45	4	501	49	0	51	399	101	100	91.100
827	183	3069	205	-45	5	501	50	0	49	400	101	100	75.500
827	277	2484	325	45	6	501	51	0	50	400	99	100	46.600
827	113	2112	25	-45	7	501	50	0	49	401	100	100	2.200
827	205	3124	355	-45	8	502	49	0	49	400	101	101	-66.700
827	143	4024	85	45	9	501	50	0	50	400	100	100	35.500
827	130	2224	175	-45	10	501	50	1	51	400	99	100	50.000
827	125	3908	115	45	11	501	51	0	50	400	99	100	88.800
829	268	4522	235	-45	0	501	49	0	51	399	101	100	63.300
829	45	7024	55	45	1	500	51	0	51	399	101	100	88.800
829	273	6882	265	45	2	501	50	0	49	401	100	101	91.100
829	277	4056	295	45	3	500	50	0	50	400	100	101	80.000
829	174	6958	145	-45	4	501	49	0	51	399	101	100	67.700
829	247	6591	205	-45	5	500	51	0	50	400	99	101	53.300
829	315	4424	325	45	6	500	50	0	51	399	101	100	88.800
829	354	5560	25	-45	7	500	53	1	53	400	96	97	65.500
829	3	5043	355	-45	8	501	49	0	51	399	101	100	91.100
829	61	4751	85	45	9	500	50	0	50	400	100	101	73.300
829	139	5068	175	-45	10	500	50	0	51	399	101	100	60.000
829	145	2325	115	45	11	500	50	0	50	398	102	101	66.600
835	255	2082	235	-45	0	488	63	0	45	410	91	99	77.700
835	188	2649	55	45	1	504	57	0	50	404	96	98	-47.800
835	278	2061	265	45	2	493	62	1	49	407	89	91	85.500
835	84	2387	295	45	3	490	64	0	49	404	96	90	-65.600
835	159	2321	145	-45	4	490	65	0	47	404	97	92	84.400
835	200	2257	205	-45	5	503	52	0	50	403	96	97	94.400
835	312	2144	325	45	6	490	62	0	49	405	96	101	85.500
835	11	2118	25	-45	7	506	53	0	46	403	99	98	84.400
835	338	2089	355	-45	8	488	63	0	49	407	91	94	81.100
835	132	2273	85	45	9	494	61	0	52	401	99	98	47.700
835	133	2264	175	-45	10	509	53	0	46	406	96	95	53.300
835	163	2024	115	45	11	503	53	0	50	402	98	94	46.600
837	307	2380	235	-45	0	501	50	0	50	400	100	100	20.000
837	102	2241	55	45	1	501	49	0	51	399	101	100	47.700
837	239	2589	265	45	2	501	49	0	50	399	101	100	71.100
837	293	2131	295	45	3	518	32	0	24	425	101	99	97.700
837	94	2737	145	-45	4	500	51	0	49	400	100	101	43.300
837	241	2580	205	-45	5	501	49	0	50	399	101	101	60.000
837	325	2397	325	45	6	501	49	0	50	399	101	101	100.000
837	61	2264	25	-45	7	502	49	0	50	399	101	100	60.000
837	351	2080	355	-45	8	505	45	0	50	399	101	101	95.500
837	76	2344	85	45	9	501	49	0	50	400	100	105	90.000
837	171	2733	175	-45	10	500	50	0	50	400	100	100	95.500
837	153	2536	115	45	11	500	50	0	50	400	100	100	57.700
831	302	3539	235	-45	0	500	50	0	50	400	100	101	25.500
831	133	3472	55	45	1	500	50	0	50	400	101	101	13.300
831	313	6147	265	45	2	500	50	0	51	399	101	100	46.600
831	291	5508	295	45	3	501	49	0	50	400	101	100	95.500
831	151	4575	145	-45	4	500	50	0	50	400	100	101	93.300
831	239	5654	205	-45	5	501	49	0	50	400	100	101	62.200
831	307	3228	325	45	6	500	50	0	50	400	100	101	80.000
831	358	3767	25	-45	7	500	50	0	51	400	100	100	70.000
831	6	3333	355	-45	8	500	50	0	50	400	100	101	87.700
831	71	4376	85	45	9	502	49	0	50	400	101	100	84.400
831	228	4668	175	-45	10	501	50	0	50	400	100	101	41.100
831	76	7407	115	45	11	501	49	0	51	400	100	100	56.600
845	269	3709	235	-45	0	502	50	0	51	400	99	99	62.200
