userID	responseGiven	reactionTime	correctResp	primeShift	trialNum	blank0_duration	prime_duration	blank1_duration	target_duration	blank2_duration	mask_duration	blank3_duration	accuracyScore
685	248	3286	244	-45	0	501	5003	0	101	400	0	99	95.500
685	189	4166	184	45	1	502	4999	0	100	401	0	99	94.400
685	223	4733	214	45	2	502	4999	0	101	400	0	99	90.000
685	353	4377	334	-45	3	502	5000	0	101	399	0	98	78.800
685	290	3908	304	45	4	501	5000	0	101	400	0	98	84.400
685	92	4269	124	-45	5	501	5000	0	100	400	0	100	64.400
685	305	3068	274	45	6	502	5010	0	101	400	0	99	65.500
685	133	5767	154	-45	7	502	5000	0	101	399	0	98	76.600
685	352	3704	4	-45	8	502	4999	0	98	401	0	101	86.600
685	58	4805	64	45	9	502	4998	0	101	401	0	98	93.300
685	8	5631	34	-45	10	501	5001	0	100	399	0	99	71.100
685	73	3239	94	45	11	502	5000	0	100	400	0	99	76.600
686	275	3994	244	-45	0	509	4999	1	93	405	0	94	65.500
686	205	4889	184	45	1	516	5027	0	93	370	1	96	76.600
686	211	4583	214	45	2	506	5007	1	109	389	0	94	96.600
686	357	4731	334	-45	3	508	5008	0	109	390	0	94	74.400
686	293	3304	304	45	4	513	4992	0	94	405	0	109	87.700
686	122	4357	124	-45	5	511	4992	0	94	405	0	109	97.700
686	268	3891	274	45	6	507	5007	0	109	390	0	94	93.300
686	122	3562	154	-45	7	511	4992	1	94	404	0	110	64.400
686	10	2882	4	-45	8	509	4992	1	94	405	0	109	93.300
686	58	3193	64	45	9	510	4992	0	93	405	1	109	93.300
686	18	4745	34	-45	10	507	5007	1	109	389	0	95	82.200
686	81	5231	94	45	11	512	4992	1	94	404	0	110	85.500
687	266	3546	244	-45	0	501	5000	0	102	399	0	98	75.500
687	214	3676	184	45	1	500	5000	0	101	401	0	101	66.600
687	202	3727	214	45	2	501	4999	0	100	401	0	101	86.600
687	339	4087	334	-45	3	501	5000	0	101	399	0	101	94.400
687	341	7417	304	45	4	501	5000	0	101	399	0	101	58.800
687	125	2660	124	-45	5	498	5001	0	102	398	0	99	98.800
687	274	3323	274	45	6	500	5002	0	100	399	0	101	100.000
687	146	2890	154	-45	7	501	5001	0	101	399	0	99	91.100
687	31	2840	4	-45	8	501	5000	0	101	399	0	100	70.000
687	36	3101	64	45	9	501	5000	0	102	399	0	98	68.800
687	40	4135	34	-45	10	502	5000	0	100	400	0	101	93.300
687	82	3151	94	45	11	502	5001	0	100	399	0	101	86.600
692	257	2667	244	-45	0	502	5000	1	100	399	0	100	85.500
