userID	responseGiven	reactionTime	correctResp	primeShift	trialNum	blank0_duration	prime_duration	blank1_duration	target_duration	blank2_duration	mask_duration	blank3_duration	accuracyScore
890	228	4307	243	-45	0	491	202	1	103	799	108	98	83.300
890	31	2734	33	45	1	496	198	1	92	798	107	109	97.700
890	74	3112	63	-45	2	492	210	1	93	794	101	112	87.700
890	228	2849	213	45	3	503	199	1	98	801	108	102	83.300
890	191	2805	183	-45	4	502	197	1	105	796	109	101	91.100
890	334	3258	303	45	5	503	204	0	102	798	100	100	65.500
890	317	2801	333	-45	6	496	199	0	92	800	109	109	82.200
890	95	3165	123	45	7	551	152	1	90	801	108	108	68.800
890	290	3189	273	-45	8	489	212	0	103	798	99	102	81.100
890	143	3217	153	45	9	507	190	0	102	796	111	100	88.800
890	96	3456	93	-45	10	490	200	0	98	803	109	99	96.600
890	349	4334	3	45	11	508	200	1	97	797	104	108	84.400
894	211	4200	243	-45	0	499	195	1	93	797	109	110	64.400
894	38	3626	33	45	1	495	199	1	94	796	109	109	94.400
894	60	2718	63	-45	2	486	203	0	94	797	109	109	96.600
894	231	2783	213	45	3	489	204	0	94	811	94	109	80.000
894	205	2579	183	-45	4	490	203	1	93	797	109	111	75.500
894	311	2197	303	45	5	487	202	0	93	797	108	89	91.100
894	350	2420	333	-45	6	516	187	1	93	797	108	110	81.100
894	115	2577	123	45	7	497	203	1	93	797	109	109	91.100
894	288	3241	273	-45	8	491	203	1	94	796	109	110	83.300
894	168	2865	153	45	9	489	203	0	94	797	109	109	83.300
894	104	2501	93	-45	10	509	193	1	110	799	107	109	87.700
894	357	2328	3	45	11	472	203	0	94	797	109	109	93.300
896	263	2201	243	-45	0	501	199	0	100	800	101	100	77.700
896	7	2438	33	45	1	501	199	0	100	800	102	100	71.100
896	57	2638	63	-45	2	500	200	0	100	799	101	101	93.300
896	234	2201	213	45	3	500	200	0	99	801	100	100	76.600
896	225	2181	183	-45	4	502	200	0	100	800	100	100	53.300
896	319	2863	303	45	5	501	199	0	100	800	101	100	82.200
896	312	2030	333	-45	6	501	200	0	100	800	100	100	76.600
896	144	2218	123	45	7	501	199	0	100	800	101	100	76.600
896	262	2142	273	-45	8	500	200	0	100	800	101	100	87.700
896	135	2078	153	45	9	501	200	0	100	800	100	100	80.000
896	104	2902	93	-45	10	500	200	0	99	801	100	100	87.700
896	7	2166	3	45	11	501	200	0	100	799	101	101	95.500
897	220	2840	243	-45	0	502	199	0	101	801	99	98	74.400
897	138	3864	33	45	1	500	201	0	100	800	100	99	-16.700
897	81	2488	63	-45	2	501	200	0	102	799	100	99	80.000
897	232	2959	213	45	3	501	201	0	99	802	98	101	78.800
897	221	2590	183	-45	4	502	200	0	100	800	99	100	57.700
897	332	2870	303	45	5	500	200	0	99	802	100	99	67.700
897	328	3285	333	-45	6	500	200	0	102	800	100	98	94.400
897	147	3386	123	45	7	501	200	0	101	799	100	100	73.300
897	152	6938	273	-45	8	500	202	0	101	801	98	98	-34.500
897	204	2998	153	45	9	500	201	0	99	800	100	101	43.300
897	53	4379	93	-45	10	500	200	0	99	801	99	100	55.500
897	351	3059	3	45	11	501	200	0	100	800	100	100	86.600
899	206	5342	243	-45	0	501	199	0	99	800	101	101	58.800
899	71	4081	33	45	1	500	200	0	100	799	101	102	57.700
899	73	4017	63	-45	2	500	200	0	99	800	101	101	88.800
899	236	4454	213	45	3	501	200	0	100	800	100	100	74.400
899	201	4737	183	-45	4	501	200	0	100	800	100	100	80.000
899	6	4018	303	45	5	500	200	0	100	799	101	101	30.000
899	355	4264	333	-45	6	500	200	0	100	799	101	101	75.500
899	81	4136	123	45	7	500	200	0	99	801	100	100	53.300
899	303	5032	273	-45	8	500	200	0	99	800	101	101	66.600
899	155	6282	153	45	9	500	200	0	99	800	101	101	97.700
899	52	4290	93	-45	10	500	200	0	99	801	100	100	54.400
899	0	4032	3	45	11	500	201	0	100	800	101	100	96.600
902	224	2208	243	-45	0	501	200	0	100	799	101	101	78.800
902	44	2136	33	45	1	500	200	0	100	799	101	101	87.700
902	53	2053	63	-45	2	500	200	0	99	801	100	100	88.800
902	195	2403	213	45	3	500	200	0	100	799	101	101	80.000
902	196	2618	183	-45	4	500	200	0	101	800	101	100	85.500
902	305	2300	303	45	5	500	202	0	100	801	98	100	97.700
902	333	2338	333	-45	6	501	199	0	99	801	100	100	100.000
902	115	3092	123	45	7	501	200	0	100	800	100	100	91.100
902	309	2212	273	-45	8	500	200	0	100	799	101	101	60.000
902	136	2346	153	45	9	501	200	0	100	800	101	100	81.100
902	115	3369	93	-45	10	501	199	0	100	800	101	100	75.500
902	6	2516	3	45	11	500	200	0	100	799	101	101	96.600
904	253	3464	243	-45	0	500	201	0	101	800	100	99	88.800
904	60	3712	33	45	1	500	201	0	102	800	99	99	70.000
904	61	6089	63	-45	2	500	201	0	100	801	100	100	97.700
904	216	5323	213	45	3	500	201	0	100	801	99	99	96.600
904	191	4842	183	-45	4	500	201	0	101	800	99	99	91.100
904	358	4289	303	45	5	500	201	0	101	800	100	99	38.800
904	315	4612	333	-45	6	501	200	0	100	800	100	100	80.000
904	123	4956	123	45	7	500	202	0	100	801	99	99	100.000
904	270	4269	273	-45	8	501	201	0	98	802	99	100	96.600
904	153	4508	153	45	9	501	201	0	100	800	100	99	100.000
904	80	4532	93	-45	10	500	201	0	101	800	99	99	85.500
904	20	3888	3	45	11	501	200	0	100	800	100	100	81.100
905	196	2972	243	-45	0	500	208	1	100	800	91	100	47.700
905	22	3121	33	45	1	500	201	0	100	800	99	100	87.700
905	111	4600	63	-45	2	501	200	0	100	800	100	100	46.600
905	193	2463	213	45	3	500	201	0	100	800	99	100	77.700
905	197	2537	183	-45	4	500	201	0	100	800	99	100	84.400
905	358	3224	303	45	5	500	200	0	101	800	100	99	38.800
905	349	2226	333	-45	6	501	200	0	100	801	99	99	82.200
905	89	2536	123	45	7	500	201	0	100	800	99	100	62.200
905	270	2217	273	-45	8	500	201	0	100	801	99	99	96.600
905	133	2334	153	45	9	500	201	0	100	800	99	100	77.700
905	72	3071	93	-45	10	500	201	0	100	800	100	100	76.600
905	328	2116	3	45	11	501	200	0	100	800	100	100	61.100
912	223	2550	243	-45	0	500	200	0	99	800	101	101	77.700
912	33	2266	33	45	1	502	199	0	99	801	100	100	100.000
912	90	2271	63	-45	2	502	198	0	101	798	102	101	70.000
912	209	2163	213	45	3	501	200	0	101	799	101	100	95.500
912	200	2674	183	-45	4	501	199	0	101	800	100	100	81.100
912	333	2201	303	45	5	500	200	0	99	800	101	101	66.600
912	352	3105	333	-45	6	500	200	0	101	799	102	100	78.800
912	106	2554	123	45	7	501	200	0	99	799	101	101	81.100
912	243	2114	273	-45	8	500	201	0	101	799	100	100	66.600
912	146	2681	153	45	9	501	199	0	98	800	102	102	92.200
912	89	2038	93	-45	10	501	199	0	101	800	100	100	95.500
912	14	2597	3	45	11	501	199	0	100	799	102	101	87.700
926	232	2235	243	-45	0	501	200	0	100	800	100	100	87.700
926	54	2613	33	45	1	500	200	0	100	800	100	100	76.600
926	66	2735	63	-45	2	501	200	0	101	800	100	100	96.600
926	227	2460	213	45	3	500	200	0	100	799	101	101	84.400
926	188	2228	183	-45	4	500	200	0	100	799	101	101	94.400
926	304	2030	303	45	5	500	200	0	100	800	100	100	98.800
926	322	2288	333	-45	6	501	199	0	100	799	101	101	87.700
926	106	3241	123	45	7	500	200	0	100	800	100	100	81.100
926	278	2215	273	-45	8	500	200	0	100	800	100	100	94.400
926	151	2640	153	45	9	500	200	0	100	799	101	101	97.700
926	78	2511	93	-45	10	500	200	0	100	800	100	100	83.300
926	18	2271	3	45	11	500	200	0	100	799	101	101	83.300
940	241	2767	243	-45	0	500	200	0	100	800	100	100	97.700
940	20	2539	33	45	1	501	199	0	101	800	100	100	85.500
940	90	4901	63	-45	2	500	200	0	100	800	100	100	70.000
940	239	2459	213	45	3	501	200	0	100	799	100	101	71.100
940	186	4149	183	-45	4	500	200	0	100	800	100	100	96.600
940	296	5388	303	45	5	500	200	0	100	800	100	100	92.200
940	341	2172	333	-45	6	501	200	0	100	799	101	100	91.100
940	109	4778	123	45	7	500	200	0	100	799	101	101	84.400
940	280	3346	273	-45	8	501	200	0	100	800	100	100	92.200
940	168	2355	153	45	9	500	200	0	100	799	101	101	83.300
940	95	3069	93	-45	10	500	200	0	100	800	100	100	97.700
940	16	2732	3	45	11	500	200	0	101	800	100	100	85.500
934	196	2013	243	-45	0	501	200	0	101	759	141	99	47.700
934	9	2010	33	45	1	500	200	1	100	800	99	100	73.300
934	92	2319	63	-45	2	501	200	0	100	800	100	102	67.700
934	208	2156	213	45	3	501	200	0	109	801	101	89	94.400
934	182	2137	183	-45	4	512	189	0	100	800	100	100	98.800
934	300	2325	303	45	5	500	200	0	100	800	100	100	96.600
934	320	2293	333	-45	6	501	200	1	66	835	99	99	85.500
934	123	2431	123	45	7	502	199	1	105	800	99	95	100.000
934	284	2301	273	-45	8	501	200	0	100	800	100	100	87.700
934	164	2797	153	45	9	501	200	0	100	800	100	100	87.700
934	101	2477	93	-45	10	501	200	0	100	800	100	100	91.100
934	356	2248	3	45	11	500	200	1	101	800	99	99	92.200
946	287	2664	243	-45	0	503	198	1	102	800	98	99	51.100
946	46	3097	33	45	1	501	201	0	99	800	99	102	85.500
946	62	3060	63	-45	2	500	200	0	99	800	101	101	98.800
946	204	2486	213	45	3	500	201	0	104	801	99	95	90.000
946	210	2512	183	-45	4	502	199	0	101	801	99	98	70.000
946	327	2189	303	45	5	502	200	0	100	800	99	100	73.300
946	329	2581	333	-45	6	501	200	0	99	801	100	100	95.500
946	111	2504	123	45	7	502	201	0	98	801	98	101	86.600
946	304	2212	273	-45	8	501	201	0	100	800	98	101	65.500
946	184	2764	153	45	9	501	201	0	99	800	99	102	65.500
946	113	2336	93	-45	10	500	201	0	99	800	100	100	77.700
946	352	2358	3	45	11	501	200	0	99	802	100	100	87.700
956	236	2246	243	-45	0	485	203	1	94	796	109	110	92.200
956	61	2629	33	45	1	514	188	0	94	797	109	109	68.800
956	85	2784	63	-45	2	507	187	0	93	797	110	110	75.500
956	230	3089	213	45	3	476	203	0	78	843	109	110	81.100
956	195	2132	183	-45	4	514	188	0	94	797	109	109	86.600
956	327	2603	303	45	5	488	203	0	93	797	110	110	73.300
956	343	2450	333	-45	6	500	203	0	93	797	110	110	88.800
956	115	2568	123	45	7	512	188	0	94	797	109	109	91.100
956	242	2179	273	-45	8	506	187	0	95	797	109	108	65.500
956	151	2488	153	45	9	486	203	1	93	797	109	110	97.700
956	76	2213	93	-45	10	506	187	0	93	797	110	110	81.100
956	20	2022	3	45	11	499	189	0	110	796	110	109	81.100
954	243	2095	243	-45	0	501	200	0	101	800	99	99	100.000
954	26	2281	33	45	1	500	200	0	100	800	100	100	92.200
954	91	2067	63	-45	2	500	201	0	100	800	99	100	68.800
954	243	2426	213	45	3	502	200	0	101	800	99	99	66.600
954	212	2907	183	-45	4	500	201	0	100	800	99	100	67.700
954	295	3507	303	45	5	500	201	0	100	800	99	100	91.100
954	284	3577	333	-45	6	500	201	0	101	800	99	100	45.500
954	95	2995	123	45	7	500	201	0	100	800	99	100	68.800
954	249	3078	273	-45	8	500	201	0	100	800	99	100	73.300
954	194	2595	153	45	9	500	201	0	101	800	99	99	54.400
954	94	2354	93	-45	10	500	201	0	100	800	99	100	98.800
954	355	2379	3	45	11	500	201	0	101	800	99	99	91.100
962	260	2226	243	-45	0	500	201	0	101	801	99	101	81.100
962	58	2029	33	45	1	502	200	0	100	801	99	99	72.200
962	47	2122	63	-45	2	502	198	0	101	800	100	99	82.200
962	237	2345	213	45	3	500	201	0	101	764	135	99	73.300
962	210	2035	183	-45	4	501	206	0	100	801	93	99	70.000
962	316	2030	303	45	5	501	201	0	100	801	99	99	85.500
962	343	2200	333	-45	6	509	207	0	100	800	84	100	88.800
962	92	2522	123	45	7	500	201	0	100	800	99	113	65.500
962	292	2451	273	-45	8	500	201	0	116	801	99	83	78.800
962	132	2096	153	45	9	501	200	0	108	800	99	92	76.600
962	61	2075	93	-45	10	501	201	0	99	801	99	100	64.400
962	17	2233	3	45	11	530	170	0	99	802	100	99	84.400
973	242	2376	243	-45	0	500	207	3	88	801	95	114	98.800
973	18	2974	33	45	1	489	205	1	94	799	109	104	83.300
973	68	2562	63	-45	2	509	192	1	89	800	105	112	94.400
973	240	2245	213	45	3	513	195	0	92	798	101	114	70.000
973	233	3514	183	-45	4	505	194	0	87	801	104	111	44.400
973	318	4911	303	45	5	493	203	1	104	800	104	98	83.300
973	340	2873	333	-45	6	508	200	0	94	797	98	109	92.200
973	9	2196	123	45	7	503	193	0	99	792	105	105	-26.700
973	308	2618	273	-45	8	512	200	1	97	799	95	105	61.100
973	116	4915	153	45	9	510	188	0	98	797	107	104	58.800
973	115	2273	93	-45	10	494	213	0	99	797	98	107	75.500
973	6	2263	3	45	11	504	189	1	87	801	108	114	96.600
972	212	2237	243	-45	0	502	199	0	100	800	100	99	65.500
972	12	2439	33	45	1	501	201	0	101	799	99	99	76.600
972	103	2166	63	-45	2	502	199	0	101	801	99	99	55.500
972	228	2282	213	45	3	500	201	0	100	799	100	100	83.300
972	180	2486	183	-45	4	501	201	0	102	800	98	98	96.600
972	295	2915	303	45	5	500	202	0	99	801	98	100	91.100
972	288	2125	333	-45	6	501	200	0	99	800	100	100	50.000
972	119	2383	123	45	7	501	200	0	101	800	99	99	95.500
972	285	2761	273	-45	8	501	200	0	100	799	100	100	86.600
972	153	2211	153	45	9	501	201	0	99	800	99	101	100.000
972	95	2179	93	-45	10	500	201	0	99	800	100	101	97.700
972	31	2540	3	45	11	509	192	0	100	800	100	99	68.800
977	302	2149	243	-45	0	501	201	0	100	800	99	100	34.400
977	47	2144	33	45	1	501	200	0	99	801	100	101	84.400
977	65	2106	63	-45	2	501	200	1	100	800	99	100	97.700
977	201	2323	213	45	3	501	200	0	100	801	99	99	86.600
977	204	2297	183	-45	4	500	201	0	100	800	100	100	76.600
977	323	2314	303	45	5	503	199	0	101	800	99	99	77.700
977	309	2018	333	-45	6	502	199	0	97	804	99	101	73.300
977	88	2025	123	45	7	502	199	0	100	799	101	100	61.100
977	315	2186	273	-45	8	502	199	1	100	800	99	99	53.300
977	151	2128	153	45	9	501	200	0	101	799	100	99	97.700
977	97	2045	93	-45	10	501	200	1	100	799	100	101	95.500
977	0	2068	3	45	11	501	200	0	100	801	99	99	96.600
