userID	responseGiven	reactionTime	correctResp	primeShift	trialNum	blank0_duration	prime_duration	blank1_duration	target_duration	blank2_duration	mask_duration	blank3_duration	accuracyScore
782	58	3720	26	-45	0	500	201	0	51	3001	99	98	64.400
782	259	2490	296	-45	1	501	200	0	49	3000	100	102	58.800
782	270	2591	266	45	2	502	200	0	51	3000	99	100	95.500
782	224	2906	206	-45	3	502	200	0	51	3001	98	99	80.000
782	91	2795	86	-45	4	502	200	0	50	3001	99	100	94.400
782	259	2731	236	-45	5	500	201	0	51	2999	100	100	74.400
782	64	2816	56	45	6	501	201	0	51	3000	98	101	91.100
782	124	4059	146	-45	7	502	199	0	51	2998	101	101	75.500
782	51	5331	356	45	8	500	202	0	50	3000	99	100	38.800
782	76	2314	116	45	9	493	201	0	51	3000	98	100	55.500
782	346	2546	326	45	10	501	201	0	51	3000	99	100	77.700
782	187	3201	176	45	11	500	202	0	51	3000	98	101	87.700
829	30	6573	26	-45	0	501	200	0	51	3000	99	100	95.500
829	357	5875	296	-45	1	500	201	0	50	3000	99	101	32.200
829	222	3937	266	45	2	501	200	0	50	3000	100	100	51.100
829	230	6665	206	-45	3	500	201	0	48	3002	100	100	73.300
829	183	6976	86	-45	4	501	200	0	51	2999	100	100	-7.800
829	259	5692	236	-45	5	500	201	0	51	2999	100	100	74.400
829	51	5418	56	45	6	501	200	0	51	2999	100	100	94.400
829	131	6542	146	-45	7	501	208	0	51	2999	92	100	83.300
829	346	4788	356	45	8	502	200	0	50	3000	100	100	88.800
829	135	3724	116	45	9	502	200	0	51	2999	100	100	78.800
829	313	4166	326	45	10	500	201	0	50	3000	99	101	85.500
829	101	8675	176	45	11	500	201	0	50	3000	99	101	16.600
827	106	2077	26	-45	0	502	199	0	49	2999	101	101	11.100
827	277	3200	296	-45	1	502	200	0	51	3000	99	99	78.800
827	260	2278	266	45	2	501	200	0	49	3001	100	100	93.300
827	131	3346	206	-45	3	502	199	0	49	3001	100	100	16.600
827	90	2480	86	-45	4	501	199	0	48	3001	101	101	95.500
827	261	2447	236	-45	5	501	199	0	49	3000	101	100	72.200
827	56	2220	56	45	6	501	200	0	50	3000	100	101	100.000
827	92	2187	146	-45	7	501	200	0	50	3000	100	100	40.000
827	46	2264	356	45	8	501	200	0	49	3001	100	100	44.400
827	82	2614	116	45	9	500	200	1	50	3000	100	100	62.200
827	311	3007	326	45	10	501	201	0	50	3000	99	101	83.300
827	41	2266	176	45	11	502	199	0	50	3000	100	101	-50.000
837	39	2709	26	-45	0	506	196	0	50	3000	99	101	85.500
837	228	2973	296	-45	1	501	201	0	50	3000	99	100	24.400
837	232	2245	266	45	2	500	201	0	51	3000	99	99	62.200
837	205	2748	206	-45	3	500	202	0	50	3000	99	100	98.800
837	29	4081	86	-45	4	502	200	0	49	3001	99	101	36.600
837	225	2539	236	-45	5	500	201	0	50	3000	99	101	87.700
837	64	3008	56	45	6	500	201	0	50	3000	99	101	91.100
837	142	2283	146	-45	7	501	200	0	50	3000	99	101	95.500
837	351	2412	356	45	8	501	201	0	49	3000	99	101	94.400
837	98	2329	116	45	9	501	200	0	49	3001	99	101	80.000
837	328	2462	326	45	10	501	224	0	49	3001	76	100	97.700
837	156	2646	176	45	11	502	200	0	50	3000	99	104	77.700
845	268	3646	26	-45	0	500	200	0	52	2999	102	99	-31.200
845	304	4687	296	-45	1	501	200	0	50	3001	100	99	91.100
845	239	3643	266	45	2	501	199	0	49	3000	102	100	70.000
845	257	4443	206	-45	3	502	199	0	50	3000	101	100	43.300
845	61	4548	86	-45	4	502	199	0	50	3000	101	98	72.200
845	231	3088	236	-45	5	502	199	0	51	2999	101	98	94.400
845	47	3027	56	45	6	501	199	0	50	3000	102	99	90.000
845	148	2332	146	-45	7	501	200	0	50	3000	101	98	97.700
845	351	4092	356	45	8	500	201	0	50	3001	100	99	94.400
845	100	2899	116	45	9	501	199	0	50	3000	102	98	82.200
845	334	3771	326	45	10	502	201	0	51	3000	99	98	91.100
845	185	3423	176	45	11	503	199	0	50	3000	101	98	90.000
844	39	3876	26	-45	0	501	201	0	51	3000	98	101	85.500
844	321	3100	296	-45	1	500	201	0	50	3001	99	99	72.200
844	240	2407	266	45	2	501	201	0	51	3000	98	101	71.100
844	205	4033	206	-45	3	502	199	0	50	3000	100	100	98.800
844	82	3046	86	-45	4	501	199	0	49	3000	101	101	95.500
844	170	3379	236	-45	5	500	201	0	48	3001	100	101	26.600
844	59	2631	56	45	6	501	199	0	48	3001	101	100	96.600
844	140	3066	146	-45	7	500	200	0	50	3001	100	100	93.300
844	356	3028	356	45	8	500	201	0	48	3001	100	101	100.000
844	87	2282	116	45	9	502	199	0	50	3001	100	99	67.700
844	324	2850	326	45	10	501	201	0	50	3000	99	100	97.700
844	108	2448	176	45	11	501	200	0	50	3000	100	100	24.400
842	56	2998	26	-45	0	503	201	1	74	3002	109	66	66.600
842	302	3948	296	-45	1	502	199	0	74	2999	108	74	93.300
842	285	4441	266	45	2	501	198	0	74	3003	105	66	78.800
842	213	4760	206	-45	3	508	191	1	75	3001	108	67	92.200
842	125	3878	86	-45	4	501	198	0	75	3000	101	63	56.600
842	268	4137	236	-45	5	521	189	1	77	3003	107	64	64.400
842	96	3584	56	45	6	505	195	0	76	2998	111	68	55.500
842	128	4561	146	-45	7	491	206	0	67	2999	104	72	80.000
842	26	4666	356	45	8	507	199	1	76	3000	106	72	66.600
842	104	5059	116	45	9	507	193	0	77	2998	109	64	86.600
842	335	5046	326	45	10	492	201	1	75	3000	105	69	90.000
842	178	7419	176	45	11	486	205	0	74	2999	110	65	97.700
841	7	2554	26	-45	0	501	201	0	51	2999	99	102	78.800
841	327	2294	296	-45	1	513	189	0	42	3009	100	98	65.500
841	241	2582	266	45	2	500	215	0	50	3000	86	101	72.200
841	213	4275	206	-45	3	502	199	0	49	3001	101	98	92.200
841	38	2360	86	-45	4	500	200	0	50	3000	100	102	46.600
841	248	2431	236	-45	5	502	201	0	44	3006	99	101	86.600
841	304	2769	56	45	6	502	199	0	37	3013	100	100	-24.500
841	65	3069	146	-45	7	504	199	0	38	3013	98	100	10.000
841	226	2909	356	45	8	540	161	0	38	3012	100	101	-44.500
841	321	2908	116	45	9	502	200	0	43	3008	99	99	-72.300
841	267	2889	326	45	10	500	211	1	41	3009	89	101	34.400
841	267	2536	176	45	11	500	201	0	37	3014	100	98	-1.200
