userID	responseGiven	reactionTime	correctResp	primeShift	trialNum	blank0_duration	prime_duration	blank1_duration	target_duration	blank2_duration	mask_duration	blank3_duration	accuracyScore
685	36	3258	32	45	0	501	5000	0	200	100	0	101	95.500
685	4	4451	2	-45	1	501	5000	0	201	99	0	101	97.700
685	261	2847	242	-45	2	501	4999	0	201	100	0	101	78.800
685	190	3661	182	-45	3	502	5000	0	200	99	0	101	91.100
685	286	3458	272	-45	4	501	5000	0	199	101	0	101	84.400
685	3	3237	302	45	5	501	4999	0	200	101	0	101	32.200
685	357	2930	332	45	6	501	4991	0	201	99	0	100	72.200
685	70	3175	92	45	7	501	5001	0	201	98	0	101	75.500
685	118	4589	122	45	8	501	5001	0	200	99	0	100	95.500
685	132	2901	152	-45	9	502	5000	0	200	100	0	101	77.700
685	190	2374	212	45	10	501	5000	0	199	101	0	100	75.500
685	77	2948	62	-45	11	502	4999	0	199	101	0	101	83.300
686	33	4505	32	45	0	504	5009	1	203	90	1	95	98.800
686	343	5949	2	-45	1	512	4992	1	187	109	0	109	78.800
686	232	5400	242	-45	2	503	5008	0	203	93	0	94	88.800
686	135	6931	182	-45	3	512	4992	0	187	108	1	110	47.700
686	286	3952	272	-45	4	503	5004	1	203	93	0	109	84.400
686	324	4518	302	45	5	510	4993	0	202	108	0	94	75.500
686	331	3718	332	45	6	511	4993	1	189	139	0	109	98.800
686	96	3503	92	45	7	507	5008	0	202	94	0	94	95.500
686	127	3490	122	45	8	511	4992	0	203	109	0	94	94.400
686	91	4147	152	-45	9	512	4992	0	202	109	0	94	32.200
686	268	4973	212	45	10	507	5008	1	203	92	0	95	37.700
686	49	4085	62	-45	11	515	4992	0	187	108	1	109	85.500
687	21	3104	32	45	0	501	4999	0	200	101	0	101	87.700
687	351	3732	2	-45	1	500	5003	0	199	99	0	102	87.700
687	251	3578	242	-45	2	501	5001	0	201	98	0	100	90.000
687	204	2388	182	-45	3	502	5001	0	201	99	0	99	75.500
687	274	2327	272	-45	4	500	5000	0	198	102	0	102	97.700
687	305	2465	302	45	5	501	5001	0	199	100	0	101	96.600
687	334	2350	332	45	6	502	4999	0	199	101	0	100	97.700
687	127	5458	92	45	7	500	5002	0	199	99	0	101	61.100
687	99	2436	122	45	8	501	5000	0	198	101	0	101	74.400
687	102	2073	152	-45	9	502	4999	0	201	100	0	98	44.400
687	229	2971	212	45	10	502	4997	0	200	102	0	99	81.100
687	43	2445	62	-45	11	501	5001	0	200	99	0	101	78.800
690	348	8779	32	45	0	501	5000	0	199	100	0	100	51.100
690	336	4957	2	-45	1	503	5000	0	200	100	0	100	71.100
690	334	5634	242	-45	2	503	5000	0	200	100	0	100	-2.300
690	162	3668	182	-45	3	503	5000	0	200	100	0	100	77.700
690	353	5843	272	-45	4	502	4999	0	200	101	0	100	10.000
690	336	3819	302	45	5	501	5001	0	200	99	0	100	62.200
690	356	4437	332	45	6	500	5002	0	200	100	0	99	73.300
690	130	6501	92	45	7	502	5000	0	205	100	0	98	57.700
690	92	3760	122	45	8	500	5001	0	200	100	0	100	66.600
690	155	4590	152	-45	9	501	4999	0	199	101	0	100	96.600
690	162	4051	212	45	10	501	4999	0	200	101	0	100	44.400
690	129	3199	62	-45	11	503	5000	0	200	100	0	143	25.500
692	31	2434	32	45	0	501	5001	0	200	99	1	101	98.800
692	49	3227	2	-45	1	501	5001	0	200	99	0	100	47.700
692	233	2594	242	-45	2	502	4999	0	200	101	0	100	90.000
692	144	2904	182	-45	3	502	4999	1	199	100	0	101	57.700
692	256	2546	272	-45	4	502	5000	0	200	100	0	100	82.200
692	316	2180	302	45	5	502	5000	0	200	99	1	100	84.400
692	308	2039	332	45	6	501	5000	1	199	100	0	100	73.300
692	78	5874	92	45	7	502	5000	0	200	100	0	100	84.400
692	133	2737	122	45	8	501	5001	1	200	99	0	100	87.700
692	135	2657	152	-45	9	502	5000	0	199	100	0	101	81.100
692	288	3307	212	45	10	501	5000	0	200	100	0	100	15.500
692	101	2639	62	-45	11	502	5000	0	200	99	0	100	56.600
694	19	3849	32	45	0	502	4999	0	200	101	0	99	85.500
694	4	3986	2	-45	1	502	4998	0	200	86	16	99	97.700
694	265	3370	242	-45	2	502	5000	0	200	99	0	99	74.400
694	230	3732	182	-45	3	502	5000	0	199	100	0	100	46.600
694	259	2953	272	-45	4	503	4998	0	199	102	0	99	85.500
694	315	3191	302	45	5	501	5000	0	200	101	0	99	85.500
694	299	2862	332	45	6	502	4999	0	200	101	0	99	63.300
694	104	2803	92	45	7	501	5001	0	200	99	0	100	86.600
694	109	2891	122	45	8	501	5001	0	198	101	0	101	85.500
694	130	2621	152	-45	9	502	4999	0	200	102	0	99	75.500
694	294	4201	212	45	10	500	5001	0	200	101	0	98	8.800
694	58	3940	62	-45	11	502	4999	0	201	100	0	98	95.500
695	44	3921	32	45	0	501	5000	0	200	100	0	99	86.600
695	268	3761	2	-45	1	500	5000	0	199	102	0	100	-4.500
695	246	5439	242	-45	2	500	5001	0	199	101	0	99	95.500
695	135	4880	182	-45	3	500	5000	0	198	102	0	101	47.700
695	278	2848	272	-45	4	501	5000	0	198	101	0	102	93.300
695	319	2399	302	45	5	501	5000	0	200	100	0	99	81.100
695	295	4082	332	45	6	500	5000	0	198	102	0	101	58.800
695	107	3503	92	45	7	501	5000	0	199	101	0	101	83.300
695	117	2423	122	45	8	501	5000	0	199	101	0	101	94.400
695	103	2971	152	-45	9	500	5000	0	199	102	0	101	45.500
695	223	4224	212	45	10	501	4990	0	199	101	0	101	87.700
695	39	2914	62	-45	11	502	4999	0	200	100	0	100	74.400
705	28	3545	32	45	0	501	5000	0	200	100	0	99	95.500
705	351	4573	2	-45	1	501	4999	0	200	101	0	100	87.700
705	228	2877	242	-45	2	501	5000	0	200	99	0	102	84.400
705	197	3789	182	-45	3	501	5000	0	201	99	0	99	83.300
705	254	3453	272	-45	4	501	4999	0	202	100	0	99	80.000
705	315	2959	302	45	5	502	4998	0	200	101	0	101	85.500
705	333	3430	332	45	6	500	5000	0	199	101	0	101	98.800
705	120	3631	92	45	7	502	5000	0	199	101	0	101	68.800
705	125	2837	122	45	8	501	5000	0	199	100	0	101	96.600
705	139	3068	152	-45	9	502	4999	0	201	99	0	101	85.500
705	220	4871	212	45	10	500	5006	0	199	101	0	102	91.100
705	52	3453	62	-45	11	502	4998	0	201	100	0	101	88.800
702	26	4664	32	45	0	501	4999	0	200	100	1	100	93.300
702	33	5389	2	-45	1	500	5000	0	199	101	0	100	65.500
702	260	6808	242	-45	2	513	5000	0	199	101	0	100	80.000
702	71	7356	182	-45	3	501	5001	0	200	100	0	100	-23.400
702	337	4587	272	-45	4	501	5000	0	200	100	0	100	27.700
702	303	5991	302	45	5	500	5000	3	200	100	0	100	98.800
702	355	5489	332	45	6	502	5000	0	200	100	0	100	74.400
702	153	7075	92	45	7	502	4999	0	200	100	0	100	32.200
702	153	5415	122	45	8	500	5001	0	200	100	0	100	65.500
