userID	responseGiven	reactionTime	correctResp	primeShift	trialNum	blank0_duration	prime_duration	blank1_duration	target_duration	blank2_duration	mask_duration	blank3_duration	accuracyScore
792	0	3704	248	-45	0	502	49	0	49	101	100	101	-24.500
792	330	2921	308	45	1	501	50	0	50	101	100	98	75.500
792	23	3038	8	45	2	501	50	0	49	101	100	100	83.300
792	98	2009	68	45	3	501	50	0	51	98	101	101	66.600
792	95	2767	128	-45	4	502	48	0	51	99	101	100	63.300
792	98	2577	38	-45	5	503	50	0	49	101	99	100	33.300
792	172	2233	188	-45	6	501	50	0	52	98	101	99	82.200
792	6	2624	338	45	7	501	52	0	50	101	98	100	68.800
792	252	4018	278	-45	8	500	51	0	50	100	100	100	71.100
792	43	2885	98	45	9	502	50	0	51	101	98	98	38.800
792	175	2943	158	-45	10	502	51	0	51	101	98	98	81.100
792	225	3697	218	45	11	501	50	0	50	100	100	101	92.200
782	282	2281	248	-45	0	500	51	0	50	100	100	100	62.200
782	293	2623	308	45	1	502	48	0	51	99	101	100	83.300
782	59	6328	8	45	2	502	50	0	50	100	99	101	43.300
782	56	2986	68	45	3	501	50	0	48	101	100	101	86.600
782	99	3029	128	-45	4	500	50	0	50	100	101	101	67.700
782	34	2231	38	-45	5	502	49	0	50	99	101	101	95.500
782	217	3652	188	-45	6	500	50	0	50	100	101	100	67.700
782	2	2525	338	45	7	501	50	0	50	101	100	99	73.300
782	252	2967	278	-45	8	500	51	0	50	101	99	99	71.100
782	88	3613	98	45	9	501	50	0	48	101	100	100	88.800
782	218	2519	158	-45	10	500	51	0	51	98	101	101	33.300
782	248	2161	218	45	11	500	51	0	49	101	101	101	66.600
827	282	2347	248	-45	0	501	50	0	50	100	100	101	62.200
827	304	2502	308	45	1	501	51	0	50	100	99	101	95.500
827	308	2469	8	45	2	500	51	0	50	101	99	99	33.300
827	93	2008	68	45	3	501	49	1	49	101	100	100	72.200
827	110	3538	128	-45	4	501	50	0	50	99	101	100	80.000
827	118	2120	38	-45	5	501	50	0	50	100	100	99	11.100
827	219	3514	188	-45	6	501	50	0	50	100	100	100	65.500
827	304	2256	338	45	7	501	50	0	50	99	101	100	62.200
827	266	3392	278	-45	8	500	51	0	50	100	100	99	86.600
827	118	2064	98	45	9	502	49	1	50	99	100	100	77.700
827	112	2142	158	-45	10	501	49	1	49	101	99	101	48.800
827	196	2625	218	45	11	501	51	0	50	99	100	100	75.500
837	302	2719	248	-45	0	500	50	0	50	99	101	101	40.000
837	307	2450	308	45	1	502	49	0	50	99	101	101	98.800
837	30	4443	8	45	2	501	49	0	49	100	101	101	75.500
837	167	2208	68	45	3	501	49	0	50	99	101	101	-10.000
837	154	2381	128	-45	4	501	49	0	49	100	101	101	71.100
837	60	2557	38	-45	5	500	50	0	50	99	101	101	75.500
837	174	2117	188	-45	6	500	50	0	50	99	101	101	84.400
837	12	2341	338	45	7	501	49	0	50	99	101	101	62.200
837	263	2077	278	-45	8	501	49	0	50	99	101	101	83.300
837	83	2434	98	45	9	501	49	0	49	100	101	101	83.300
837	111	2194	158	-45	10	500	50	0	50	99	101	101	47.700
837	258	2177	218	45	11	500	50	0	39	110	101	101	55.500
842	272	2749	248	-45	0	501	89	1	61	93	63	103	73.300
842	283	4130	308	45	1	495	83	0	55	102	66	100	72.200
842	57	3962	8	45	2	495	85	0	75	90	74	89	45.500
842	63	3768	68	45	3	498	61	1	81	93	100	72	94.400
842	69	3938	128	-45	4	487	63	1	62	99	96	91	34.400
842	54	4017	38	-45	5	496	90	0	96	87	76	60	82.200
842	175	5585	188	-45	6	504	72	1	85	87	79	77	85.500
842	319	3199	338	45	7	509	76	0	85	93	70	78	78.800
842	255	6037	278	-45	8	505	54	1	83	93	97	70	74.400
842	113	4038	98	45	9	495	83	0	85	87	74	75	83.300
842	93	3783	158	-45	10	499	63	1	83	90	96	73	27.700
842	226	3327	218	45	11	493	66	0	84	90	91	76	91.100
841	349	2118	248	-45	0	501	50	0	50	98	102	101	-12.300
841	314	2243	308	45	1	501	49	0	50	99	103	101	93.300
841	25	4351	8	45	2	500	51	0	50	100	100	99	81.100
841	61	2736	68	45	3	503	53	0	50	100	96	101	92.200
841	153	2105	128	-45	4	506	59	0	50	96	89	101	72.200
841	13	2382	38	-45	5	511	41	0	63	102	99	85	72.200
841	162	2434	188	-45	6	514	77	0	49	102	65	100	71.100
841	335	2665	338	45	7	507	45	0	49	102	98	100	96.600
841	280	2449	278	-45	8	500	50	0	48	101	101	102	97.700
841	135	2333	98	45	9	501	50	0	49	102	99	99	58.800
841	146	3026	158	-45	10	501	50	0	50	99	101	102	86.600
841	202	3551	218	45	11	500	50	0	49	100	101	101	82.200
844	291	2123	248	-45	0	502	50	0	52	98	101	99	52.200
844	273	2048	308	45	1	502	50	0	50	101	99	98	61.100
844	327	2006	8	45	2	501	49	0	49	100	101	101	54.400
844	71	2519	68	45	3	502	49	0	50	101	100	99	96.600
844	108	2406	128	-45	4	502	48	0	48	101	101	101	77.700
844	65	2707	38	-45	5	501	49	0	51	101	100	99	70.000
844	137	3230	188	-45	6	500	52	0	50	101	98	99	43.300
844	308	2354	338	45	7	501	50	0	49	100	100	101	66.600
844	267	2460	278	-45	8	501	49	0	52	98	102	99	87.700
