userID	responseGiven	reactionTime	correctResp	primeShift	trialNum	blank0_duration	prime_duration	blank1_duration	target_duration	blank2_duration	mask_duration	blank3_duration	accuracyScore
987	44	3694	48	-45	0	500	5001	1	200	50	98	100	95.500
987	304	2760	288	-45	1	500	5000	0	202	49	101	98	82.200
987	7	2943	18	45	2	500	5002	0	201	49	100	100	87.700
987	337	2649	318	45	3	500	5001	0	201	49	100	100	78.800
987	253	2909	258	45	4	501	5000	0	201	49	100	100	94.400
987	123	4182	108	-45	5	501	5001	0	201	49	99	100	83.300
987	145	3223	138	-45	6	505	5000	0	201	49	100	100	92.200
987	192	3088	168	-45	7	500	5000	0	200	49	101	100	73.300
987	259	3773	198	-45	8	501	5012	0	201	49	88	100	32.200
987	311	2552	348	45	9	500	5001	0	200	49	100	100	58.800
987	234	2773	228	45	10	501	5000	0	201	49	100	100	93.300
987	53	3042	78	45	11	500	5000	0	200	49	101	100	72.200
990	38	2205	48	-45	0	502	5000	0	199	51	99	101	88.800
990	243	2241	288	-45	1	501	5001	0	199	50	100	102	50.000
990	17	2060	18	45	2	501	4999	0	199	50	102	101	98.800
990	280	2636	318	45	3	501	5001	0	201	50	99	99	57.700
990	259	2795	258	45	4	502	4999	0	199	51	100	101	98.800
990	88	2994	108	-45	5	501	5000	0	200	50	100	101	77.700
990	132	2400	138	-45	6	501	5000	0	200	50	101	100	93.300
990	168	2004	168	-45	7	501	4999	0	199	49	102	101	100.000
990	186	2892	198	-45	8	500	5002	0	200	50	99	100	86.600
990	340	2794	348	45	9	500	5003	0	200	50	99	101	91.100
990	216	2465	228	45	10	502	4999	0	199	51	100	101	86.600
990	71	2162	78	45	11	501	5000	0	200	50	100	101	92.200
996	48	2089	48	-45	0	500	5001	0	202	49	101	100	100.000
996	312	3385	288	-45	1	501	4999	0	200	50	102	101	73.300
996	20	2161	18	45	2	501	5000	0	201	49	100	100	97.700
996	307	2698	318	45	3	501	5000	0	200	50	100	100	87.700
996	246	2355	258	45	4	500	5000	0	201	49	101	99	86.600
996	120	2657	108	-45	5	500	5000	0	201	49	101	99	86.600
996	161	3798	138	-45	6	500	5000	0	200	49	101	101	74.400
996	201	2890	168	-45	7	500	4999	0	201	49	101	99	63.300
996	208	3028	198	-45	8	500	5001	0	201	50	99	100	88.800
996	318	3310	348	45	9	500	5000	0	200	50	101	100	66.600
996	231	2356	228	45	10	500	5000	0	200	50	101	100	96.600
996	68	2841	78	45	11	501	5000	0	200	50	100	100	88.800
1000	55	6087	48	-45	0	500	5000	0	199	51	100	100	92.200
1000	285	3577	288	-45	1	501	5000	0	199	51	99	101	96.600
