userID	responseGiven	reactionTime	correctResp	primeShift	trialNum	blank0_duration	prime_duration	blank1_duration	target_duration	blank2_duration	mask_duration	blank3_duration	accuracyScore
782	238	2161	192	-45	0	500	51	0	49	101	100	100	48.800
782	236	2140	222	45	1	500	51	0	51	98	101	101	84.400
782	7	2493	12	-45	2	500	51	0	51	98	101	101	94.400
782	285	4900	252	-45	3	501	49	0	48	101	101	101	63.300
782	358	2487	342	45	4	500	51	0	51	98	101	101	82.200
782	36	2238	72	-45	5	500	51	0	50	99	101	100	60.000
782	313	2216	282	45	6	502	49	0	50	102	99	98	65.500
782	39	5134	42	-45	7	500	51	0	49	102	99	101	96.600
782	153	3489	162	45	8	501	51	0	50	102	98	98	90.000
782	293	5373	312	-45	9	501	50	0	50	101	99	100	78.800
782	94	5878	102	45	10	502	50	0	49	101	100	100	91.100
782	150	4359	132	45	11	500	51	0	50	101	99	99	80.000
829	250	4800	192	-45	0	501	49	3	49	101	98	101	35.500
829	255	3462	222	45	1	501	50	0	50	100	100	100	63.300
829	33	4231	12	-45	2	501	49	0	49	100	101	100	76.600
829	231	4191	252	-45	3	502	49	0	49	100	101	101	76.600
829	9	4065	342	45	4	500	50	0	49	101	100	100	70.000
829	82	4405	72	-45	5	501	50	0	50	100	100	100	88.800
829	285	3432	282	45	6	501	49	0	49	100	101	101	96.600
829	43	3070	42	-45	7	500	50	0	49	101	100	100	98.800
829	206	4072	162	45	8	500	50	0	49	101	100	100	51.100
829	328	3418	312	-45	9	500	50	0	49	101	100	101	82.200
829	93	5357	102	45	10	500	50	0	50	100	100	100	90.000
829	155	5623	132	45	11	500	50	0	50	100	100	100	74.400
827	204	2460	192	-45	0	502	50	0	49	101	99	100	86.600
827	215	3580	222	45	1	539	13	0	50	100	100	100	92.200
827	11	2411	12	-45	2	501	50	0	50	99	101	101	98.800
827	219	3495	252	-45	3	501	50	0	50	100	100	99	63.300
827	11	2278	342	45	4	501	50	0	50	100	100	100	67.700
827	81	2211	72	-45	5	501	50	0	49	100	100	101	90.000
827	325	2198	282	45	6	501	51	0	50	101	99	100	52.200
827	12	2043	42	-45	7	501	50	0	50	100	100	99	66.600
827	183	2368	162	45	8	500	51	0	49	100	100	101	76.600
827	342	2345	312	-45	9	501	50	1	51	100	99	99	66.600
827	101	2099	102	45	10	500	51	0	51	99	101	99	98.800
827	197	3640	132	45	11	501	49	1	50	100	100	100	27.700
837	165	2424	192	-45	0	501	50	0	50	99	101	101	70.000
837	180	2091	222	45	1	500	50	0	50	100	100	100	53.300
837	17	2368	12	-45	2	501	49	0	50	99	101	101	94.400
837	7	2651	252	-45	3	500	50	0	49	100	101	101	-27.800
837	61	2383	342	45	4	502	49	0	50	99	101	101	12.200
837	80	2668	72	-45	5	500	50	0	49	100	101	101	91.100
837	261	2104	282	45	6	500	50	0	49	100	101	101	76.600
837	331	2907	42	-45	7	501	49	0	14	143	101	93	21.100
837	177	2490	162	45	8	501	49	0	50	99	101	101	83.300
837	104	2345	312	-45	9	500	50	0	50	99	101	101	-68.900
837	16	2204	102	45	10	501	49	0	50	99	101	101	4.400
837	147	5117	132	45	11	500	50	0	50	99	101	101	83.300
835	218	2071	192	-45	0	485	68	0	58	94	94	96	71.100
835	197	2046	222	45	1	503	58	0	65	89	98	95	72.200
