userID	responseGiven	reactionTime	correctResp	primeShift	trialNum	blank0_duration	prime_duration	blank1_duration	target_duration	blank2_duration	mask_duration	blank3_duration	accuracyScore
890	90	2534	119	45	0	499	196	1	46	399	110	102	67.700
890	323	2388	299	-45	1	503	209	0	47	391	100	115	73.300
890	12	2611	359	-45	2	497	202	0	46	399	110	103	85.500
890	33	3015	29	45	3	502	206	0	49	392	105	106	95.500
890	64	2258	59	-45	4	489	206	0	48	390	106	112	94.400
890	346	3070	329	-45	5	504	191	0	55	389	110	104	81.100
890	80	2311	89	45	6	494	202	1	56	392	108	105	90.000
890	276	3371	239	-45	7	504	202	1	46	401	100	101	58.800
890	216	2356	179	45	8	493	199	0	47	401	108	99	58.800
890	315	2522	269	45	9	489	212	0	48	390	100	108	48.800
890	26	4184	149	-45	10	494	214	1	55	393	96	100	-36.700
890	224	2636	209	45	11	503	207	0	41	396	100	115	83.300
894	65	3077	119	45	0	499	196	0	55	393	99	101	40.000
894	313	2799	299	-45	1	487	203	0	47	391	109	109	84.400
894	14	3103	359	-45	2	487	203	1	56	390	109	101	83.300
894	37	2753	29	45	3	495	218	2	56	390	92	101	91.100
894	30	2493	59	-45	4	490	201	0	47	390	110	109	67.700
894	332	2898	329	-45	5	493	203	0	46	392	108	110	96.600
894	95	3426	89	45	6	485	204	0	47	406	109	109	93.300
894	264	2731	239	-45	7	500	204	1	44	401	89	105	72.200
894	189	2334	179	45	8	499	204	1	57	391	107	99	88.800
894	286	2811	269	45	9	494	203	0	56	391	109	100	81.100
894	160	3010	149	-45	10	489	203	1	56	390	109	100	87.700
894	268	2598	209	45	11	509	202	0	55	391	109	101	34.400
896	115	2085	119	45	0	502	201	0	50	400	99	100	95.500
896	314	2542	299	-45	1	501	200	0	49	400	100	101	83.300
896	5	2192	359	-45	2	501	200	0	49	400	100	101	93.300
896	12	2098	29	45	3	500	200	0	50	400	100	101	81.100
896	27	2183	59	-45	4	500	200	0	49	400	101	101	64.400
896	317	2507	329	-45	5	500	200	0	50	400	100	101	86.600
896	35	2752	89	45	6	500	200	0	50	400	100	101	40.000
896	235	2440	239	-45	7	500	200	0	51	399	101	100	95.500
896	175	2209	179	45	8	500	200	0	50	400	100	101	95.500
896	321	3207	269	45	9	501	200	0	49	400	100	101	42.200
896	165	2543	149	-45	10	500	200	0	51	399	101	100	82.200
896	237	2552	209	45	11	501	199	0	49	400	101	101	68.800
