109,92,61
109,92,61
110,92,61
111,91,61
111,91,61
112,91,61
113,91,61
113,91,61
114,90,61
115,90,61
115,90,61
116,90,61
117,90,62
117,89,62
118,89,62
118,89,62
119,89,62
120,89,62
120,88,62
121,88,63
121,88,63
122,88,63
123,88,63
123,88,63
124,87,64
124,87,64
125,87,64
125,87,64
126,87,65
126,86,65
127,86,65
127,86,65
128,86,66
128,86,66
129,86,66
129,85,67
130,85,67
130,85,67
130,85,67
131,85,68
131,85,68
132,84,69
132,84,69
132,84,69
133,84,70
133,84,70
133,84,70
134,84,71
134,83,71
134,83,72
135,83,72
135,83,72
135,83,73
135,83,73
136,83,74
136,83,74
136,83,75
136,82,75
136,82,76
136,82,76
137,82,77
137,82,77
137,82,78
137,82,78
137,82,79
137,82,79
137,82,80
137,82,80
137,82,81
137,81,81
137,81,82
137,81,83
137,81,83
137,81,84
137,81,84
137,81,85
137,81,85
137,81,86
137,81,87
137,81,87
136,81,88
136,81,88
136,81,89
136,81,90
136,81,90
135,81,91
135,81,91
135,81,92
135,81,93
134,81,93
134,81,94
134,81,95
134,81,95
133,81,96
133,81,97
132,81,97
132,81,98
132,81,98
131,81,99
131,82,100
130,82,100
130,82,101
130,82,102
129,82,102
129,82,103
128,82,104
128,82,104
127,82,105
127,82,106
126,82,106
125,82,107
125,83,108
124,83,108
124,83,109
123,83,109
123,83,110
122,83,111
121,83,111
121,83,112
120,83,113
119,84,113
119,84,114
118,84,114
117,84,115
117,84,116
116,84,116
115,84,117
115,85,117
114,85,118
113,85,118
112,85,119
112,85,120
111,85,120
110,86,121
109,86,121
109,86,122
108,86,122
107,86,123
106,86,123
106,87,124
105,87,124
104,87,125
103,87,125
102,87,126
102,88,126
101,88,126
100,88,127
99,88,127
98,88,128
98,89,128
97,89,128
96,89,129
95,89,129
94,89,129
94,90,130
93,90,130
92,90,130
91,90,131
91,90,131
90,91,131
89,91,132
88,91,132
87,91,132
87,91,132
86,92,132
85,92,133
84,92,133
84,92,133
83,92,133
82,93,133
81,93,133
81,93,134
80,93,134
79,93,134
78,94,134
78,94,134
77,94,134
76,94,134
75,95,134
75,95,134
74,95,134
73,95,134
73,95,134
72,96,134
71,96,134
71,96,134
70,96,134
70,96,134
69,97,134
68,97,133
68,97,133
67,97,133
67,97,133
66,97,133
65,98,133
65,98,132
64,98,132
64,98,132
63,98,132
63,99,131
62,99,131
62,99,131
61,99,131
61,99,130
60,99,130
60,100,130
59,100,129
59,100,129
59,100,129
58,100,128
58,100,128
57,101,127
57,101,127
57,101,127
56,101,126
56,101,126
56,101,125
55,101,125
55,102,124
55,102,124
55,102,123
54,102,123
54,102,122
54,102,122
54,102,121
53,102,121
53,103,120
53,103,120
53,103,119
53,103,119
53,103,118
52,103,117
52,103,117
52,103,116
52,103,116
52,103,115
52,104,114
52,104,114
52,104,113
52,104,113
52,104,112
52,104,111
52,104,111
52,104,110
52,104,110
52,104,109
52,104,108
52,104,108
52,104,107
52,104,106
52,104,106
52,104,105
52,104,104
52,104,104
53,104,103
53,105,102
53,105,102
53,105,101
53,105,100
53,105,100
54,105,99
54,105,98
54,105,98
54,105,97
54,105,97
55,105,96
55,105,95
55,105,95
55,105,94
56,105,93
56,104,93
56,104,92
57,104,91
57,104,91
57,104,90
58,104,90
58,104,89
58,104,88
59,104,88
59,104,87
59,104,86
60,104,86
60,104,85
61,104,85
61,104,84
62,104,84
62,104,83
62,104,82
63,104,82
63,103,81
64,103,81
64,103,80
65,103,80
65,103,79
66,103,79
66,103,78
67,103,78
67,103,77
68,103,76
68,102,76
69,102,76
69,102,75
70,102,75
71,102,74
71,102,74
72,102,73
72,102,73
73,102,72
74,101,72
74,101,71
75,101,71
75,101,71
76,101,70
77,101,70
77,101,69
78,100,69
78,100,69
79,100,68
80,100,68
80,100,68
81,100,67
82,99,67
82,99,67
83,99,66
84,99,66
84,99,66
85,99,65
86,98,65
86,98,65
87,98,65
88,98,64
88,98,64
89,98,64
90,97,64
90,97,63
91,97,63
92,97,63
93,97,63
93,96,63
94,96,62
95,96,62
95,96,62
96,96,62
97,95,62
97,95,62
98,95,62
99,95,61
100,95,61
100,94,61
101,94,61
102,94,61
102,94,61
103,94,61
104,93,61
105,93,61
105,93,61
106,93,61
107,93,61
107,92,61
108,92,61
