75,62,39
75,62,39
76,62,39
76,62,39
77,62,39
77,61,39
78,61,39
78,61,39
79,61,39
79,61,39
80,61,39
80,60,39
81,60,39
81,60,39
82,60,39
82,60,39
83,60,39
83,60,40
84,59,40
84,59,40
85,59,40
85,59,40
86,59,40
86,59,40
86,59,41
87,58,41
87,58,41
88,58,41
88,58,41
88,58,41
89,58,42
89,58,42
90,57,42
90,57,42
90,57,43
91,57,43
91,57,43
91,57,43
92,57,44
92,57,44
92,56,44
93,56,44
93,56,45
93,56,45
94,56,45
94,56,45
94,56,46
94,56,46
95,56,46
95,55,47
95,55,47
95,55,47
95,55,48
96,55,48
96,55,48
96,55,49
96,55,49
96,55,49
96,55,50
97,55,50
97,55,50
97,54,51
97,54,51
97,54,52
97,54,52
97,54,52
97,54,53
97,54,53
97,54,54
97,54,54
97,54,54
97,54,55
97,54,55
97,54,56
97,54,56
97,54,57
97,54,57
97,54,58
97,54,58
97,54,58
97,54,59
96,54,59
96,54,60
96,54,60
96,54,61
96,54,61
96,54,62
95,54,62
95,54,63
95,54,63
95,54,64
95,54,64
94,54,65
94,54,65
94,54,66
94,54,66
93,54,67
93,54,67
93,54,68
92,54,68
92,54,69
92,54,69
91,54,70
91,54,70
91,54,71
90,54,71
90,54,72
89,54,72
89,55,73
89,55,73
88,55,74
88,55,74
87,55,75
87,55,75
86,55,76
86,55,76
85,55,77
85,55,77
84,55,78
84,56,78
83,56,79
83,56,79
82,56,80
82,56,80
81,56,80
81,56,81
80,56,81
80,56,82
79,57,82
78,57,83
78,57,83
77,57,84
77,57,84
76,57,84
76,57,85
75,57,85
74,58,86
74,58,86
73,58,86
73,58,87
72,58,87
71,58,88
71,58,88
70,59,88
70,59,89
69,59,89
68,59,89
68,59,90
67,59,90
66,59,90
66,60,91
65,60,91
65,60,91
64,60,91
63,60,92
63,60,92
62,61,92
61,61,92
61,61,93
60,61,93
60,61,93
59,61,93
58,62,93
58,62,94
57,62,94
57,62,94
56,62,94
55,62,94
55,63,94
54,63,94
54,63,95
53,63,95
53,63,95
52,63,95
51,63,95
51,64,95
50,64,95
50,64,95
49,64,95
49,64,95
48,64,95
48,65,95
47,65,95
47,65,95
46,65,95
46,65,95
45,65,95
45,66,95
44,66,95
44,66,95
43,66,94
43,66,94
42,66,94
42,66,94
41,67,94
41,67,94
41,67,94
40,67,93
40,67,93
39,67,93
39,67,93
39,68,93
38,68,92
38,68,92
38,68,92
37,68,92
37,68,91
37,68,91
36,68,91
36,69,90
36,69,90
35,69,90
35,69,89
35,69,89
35,69,89
34,69,88
34,69,88
34,69,88
34,70,87
33,70,87
33,70,87
33,70,86
33,70,86
33,70,85
33,70,85
32,70,85
32,70,84
32,70,84
32,70,83
32,71,83
32,71,82
32,71,82
32,71,81
32,71,81
31,71,81
31,71,80
31,71,80
31,71,79
31,71,79
31,71,78
31,71,78
31,71,77
31,71,77
31,71,76
31,71,76
31,71,75
31,71,75
31,72,74
31,72,74
31,72,73
32,72,73
32,72,72
32,72,72
32,72,71
32,72,71
32,72,70
32,72,70
32,72,69
32,72,69
33,72,68
33,72,68
33,72,67
33,72,67
33,72,66
33,72,66
34,72,65
34,72,65
34,72,64
34,72,64
34,72,63
35,72,63
35,72,62
35,72,62
35,72,61
36,72,61
36,72,60
36,72,60
36,72,59
37,71,59
37,71,58
37,71,58
38,71,57
38,71,57
38,71,57
39,71,56
39,71,56
39,71,55
40,71,55
40,71,54
40,71,54
41,71,53
41,71,53
41,71,53
42,71,52
42,71,52
42,71,51
43,70,51
43,70,51
44,70,50
44,70,50
44,70,50
45,70,49
45,70,49
46,70,48
46,70,48
47,70,48
47,70,47
47,69,47
48,69,47
48,69,46
49,69,46
49,69,46
50,69,46
50,69,45
51,69,45
51,69,45
52,68,44
52,68,44
53,68,44
53,68,44
54,68,43
54,68,43
55,68,43
55,68,43
56,68,42
56,67,42
57,67,42
57,67,42
58,67,42
58,67,41
59,67,41
59,67,41
60,66,41
60,66,41
61,66,40
61,66,40
62,66,40
62,66,40
63,66,40
64,65,40
64,65,40
65,65,40
65,65,39
66,65,39
66,65,39
67,65,39
67,64,39
68,64,39
68,64,39
69,64,39
69,64,39
70,64,39
71,63,39
71,63,39
72,63,39
72,63,39
73,63,39
73,63,39
74,63,39
74,62,39
