151,130,90
152,130,90
153,130,90
154,129,90
155,129,90
156,129,91
156,129,91
157,128,91
158,128,91
159,128,91
160,128,91
160,127,91
161,127,91
162,127,91
163,127,92
164,126,92
164,126,92
165,126,92
166,126,92
167,125,93
167,125,93
168,125,93
169,125,93
169,124,94
170,124,94
171,124,94
171,124,95
172,124,95
173,123,95
173,123,95
174,123,96
175,123,96
175,122,97
176,122,97
176,122,97
177,122,98
178,122,98
178,121,98
179,121,99
179,121,99
180,121,100
180,121,100
180,120,101
181,120,101
181,120,102
182,120,102
182,120,103
183,120,103
183,119,104
183,119,104
184,119,105
184,119,105
184,119,106
185,119,106
185,119,107
185,118,108
185,118,108
186,118,109
186,118,109
186,118,110
186,118,111
186,118,111
186,118,112
187,117,113
187,117,113
187,117,114
187,117,115
187,117,115
187,117,116
187,117,117
187,117,117
187,117,118
187,117,119
187,117,120
187,117,120
187,117,121
186,117,122
186,117,123
186,116,123
186,116,124
186,116,125
186,116,126
185,116,126
185,116,127
185,116,128
185,116,129
184,116,129
184,116,130
184,116,131
183,116,132
183,117,133
183,117,133
182,117,134
182,117,135
181,117,136
181,117,137
180,117,137
180,117,138
179,117,139
179,117,140
178,117,141
178,117,142
177,117,142
177,117,143
176,117,144
175,118,145
175,118,146
174,118,146
173,118,147
173,118,148
172,118,149
171,118,150
171,118,150
170,119,151
169,119,152
168,119,153
168,119,154
167,119,154
166,119,155
165,119,156
164,120,157
164,120,157
163,120,158
162,120,159
161,120,160
160,120,160
159,121,161
158,121,162
158,121,162
157,121,163
156,121,164
155,122,165
154,122,165
153,122,166
152,122,167
151,122,167
150,123,168
149,123,168
148,123,169
147,123,170
146,124,170
145,124,171
144,124,171
143,124,172
142,125,173
141,125,173
140,125,174
139,125,174
138,126,175
137,126,175
136,126,176
135,126,176
134,127,176
133,127,177
132,127,177
131,127,178
130,128,178
129,128,178
128,128,179
127,128,179
127,129,179
126,129,180
125,129,180
124,129,180
123,130,181
122,130,181
121,130,181
120,130,181
119,131,181
118,131,182
117,131,182
116,131,182
115,132,182
114,132,182
113,132,182
112,133,182
111,133,182
111,133,182
110,133,182
109,134,182
108,134,182
107,134,182
106,134,182
105,135,182
105,135,182
104,135,182
103,135,182
102,136,182
101,136,182
101,136,182
100,136,181
99,137,181
98,137,181
98,137,181
97,137,181
96,137,180
96,138,180
95,138,180
94,138,179
94,138,179
93,139,179
92,139,178
92,139,178
91,139,178
90,139,177
90,140,177
89,140,176
89,140,176
88,140,176
88,141,175
87,141,175
87,141,174
86,141,174
86,141,173
85,141,173
85,142,172
85,142,172
84,142,171
84,142,170
83,142,170
83,143,169
83,143,169
82,143,168
82,143,167
82,143,167
82,143,166
81,143,165
81,144,165
81,144,164
81,144,163
80,144,163
80,144,162
80,144,161
80,144,160
80,144,160
80,145,159
80,145,158
80,145,157
79,145,157
79,145,156
79,145,155
79,145,154
79,145,154
79,145,153
79,145,152
79,145,151
79,146,150
79,146,150
80,146,149
80,146,148
80,146,147
80,146,146
80,146,146
80,146,145
80,146,144
80,146,143
81,146,142
81,146,142
81,146,141
81,146,140
81,146,139
82,146,138
82,146,137
82,146,137
83,146,136
83,146,135
83,146,134
84,146,133
84,146,133
84,146,132
85,146,131
85,146,130
85,146,129
86,146,129
86,146,128
87,146,127
87,146,126
88,146,125
88,146,125
89,145,124
89,145,123
90,145,122
90,145,122
91,145,121
91,145,120
92,145,119
92,145,119
93,145,118
93,145,117
94,145,117
95,145,116
95,144,115
96,144,114
96,144,114
97,144,113
98,144,112
98,144,112
99,144,111
100,144,110
100,143,110
101,143,109
102,143,109
102,143,108
103,143,107
104,143,107
105,142,106
105,142,106
106,142,105
107,142,105
108,142,104
108,142,103
109,141,103
110,141,102
111,141,102
111,141,101
112,141,101
113,141,101
114,140,100
115,140,100
116,140,99
116,140,99
117,140,98
118,139,98
119,139,97
120,139,97
121,139,97
121,138,96
122,138,96
123,138,96
124,138,95
125,138,95
126,137,95
127,137,94
128,137,94
128,137,94
129,136,93
130,136,93
131,136,93
132,136,93
133,135,93
134,135,92
135,135,92
135,135,92
136,134,92
137,134,92
138,134,91
139,134,91
140,133,91
141,133,91
142,133,91
143,133,91
143,132,91
144,132,91
145,132,91
146,132,90
147,131,90
148,131,90
149,131,90
150,131,90
150,130,90
