112,92,54
113,92,54
114,91,54
114,91,54
115,91,54
116,91,54
117,90,54
118,90,54
119,90,54
119,89,54
120,89,55
121,89,55
122,89,55
123,88,55
123,88,55
124,88,55
125,88,55
126,88,56
126,87,56
127,87,56
128,87,56
129,87,56
129,86,57
130,86,57
131,86,57
132,86,57
132,85,58
133,85,58
134,85,58
134,85,59
135,84,59
135,84,59
136,84,60
137,84,60
137,84,60
138,83,61
138,83,61
139,83,61
140,83,62
140,83,62
141,82,63
141,82,63
142,82,63
142,82,64
143,82,64
143,81,65
143,81,65
144,81,66
144,81,66
145,81,67
145,81,67
145,80,68
146,80,68
146,80,69
146,80,69
147,80,70
147,80,70
147,80,71
147,79,72
148,79,72
148,79,73
148,79,73
148,79,74
148,79,75
148,79,75
148,79,76
149,79,77
149,79,77
149,78,78
149,78,79
149,78,79
149,78,80
149,78,81
149,78,81
149,78,82
148,78,83
148,78,83
148,78,84
148,78,85
148,78,86
148,78,86
148,78,87
147,78,88
147,78,89
147,78,89
147,78,90
146,78,91
146,78,92
146,78,93
145,78,93
145,78,94
145,78,95
144,78,96
144,78,97
143,78,97
143,78,98
142,78,99
142,78,100
141,78,101
141,78,101
140,78,102
140,79,103
139,79,104
139,79,105
138,79,106
137,79,106
137,79,107
136,79,108
135,79,109
135,79,110
134,80,110
133,80,111
132,80,112
132,80,113
131,80,114
130,80,115
129,80,115
129,81,116
128,81,117
127,81,118
126,81,118
125,81,119
124,81,120
124,82,121
123,82,122
122,82,122
121,82,123
120,82,124
119,83,125
118,83,125
117,83,126
116,83,127
115,83,127
114,84,128
113,84,129
112,84,129
111,84,130
111,84,131
110,85,131
109,85,132
108,85,133
107,85,133
106,86,134
105,86,134
104,86,135
103,86,136
101,87,136
100,87,137
99,87,137
98,87,138
97,88,138
96,88,139
95,88,139
94,88,140
93,89,140
92,89,140
91,89,141
90,89,141
89,90,142
88,90,142
87,90,142
86,90,143
85,91,143
84,91,143
83,91,144
82,91,144
81,92,144
80,92,144
80,92,145
79,93,145
78,93,145
77,93,145
76,93,145
75,94,145
74,94,145
73,94,145
72,94,146
71,95,146
70,95,146
69,95,146
69,95,146
68,96,146
67,96,146
66,96,145
65,96,145
65,97,145
64,97,145
63,97,145
62,97,145
61,98,145
61,98,145
60,98,144
59,98,144
59,99,144
58,99,144
57,99,143
56,99,143
56,99,143
55,100,142
55,100,142
54,100,142
53,100,141
53,101,141
52,101,141
52,101,140
51,101,140
51,101,139
50,102,139
50,102,138
49,102,138
49,102,137
48,102,137
48,103,136
47,103,136
47,103,135
47,103,135
46,103,134
46,103,133
45,104,133
45,104,132
45,104,132
44,104,131
44,104,130
44,104,130
44,105,129
43,105,128
43,105,128
43,105,127
43,105,126
43,105,125
42,105,125
42,105,124
42,106,123
42,106,122
42,106,122
42,106,121
42,106,120
42,106,119
42,106,119
42,106,118
42,106,117
42,106,116
42,106,115
42,107,115
42,107,114
42,107,113
42,107,112
42,107,111
42,107,111
42,107,110
42,107,109
42,107,108
42,107,107
43,107,106
43,107,106
43,107,105
43,107,104
43,107,103
44,107,102
44,107,101
44,107,101
44,107,100
45,107,99
45,107,98
45,107,97
46,107,97
46,107,96
46,107,95
47,107,94
47,107,93
47,107,93
48,107,92
48,107,91
48,107,90
49,107,89
49,107,89
50,107,88
50,107,87
51,107,86
51,107,86
52,107,85
52,107,84
53,106,83
53,106,83
54,106,82
54,106,81
55,106,80
55,106,80
56,106,79
56,106,78
57,106,78
57,106,77
58,106,76
59,105,76
59,105,75
60,105,74
61,105,74
61,105,73
62,105,73
62,105,72
63,105,71
64,104,71
64,104,70
65,104,70
66,104,69
67,104,69
67,104,68
68,103,67
69,103,67
69,103,66
70,103,66
71,103,65
72,103,65
72,102,65
73,102,64
74,102,64
75,102,63
75,102,63
76,102,62
77,101,62
78,101,62
79,101,61
79,101,61
80,101,60
81,100,60
82,100,60
83,100,59
84,100,59
84,99,59
85,99,58
86,99,58
87,99,58
88,99,57
89,98,57
89,98,57
90,98,57
91,98,56
92,97,56
93,97,56
94,97,56
95,97,56
95,97,55
96,96,55
97,96,55
98,96,55
99,96,55
100,95,55
101,95,55
102,95,54
102,95,54
103,94,54
104,94,54
105,94,54
106,94,54
107,93,54
108,93,54
108,93,54
109,93,54
110,92,54
111,92,54
