77,62,33
78,62,33
79,62,33
79,61,33
80,61,33
80,61,34
81,61,34
82,61,34
82,60,34
83,60,34
84,60,34
84,60,34
85,60,34
86,59,34
86,59,34
87,59,34
87,59,35
88,59,35
89,59,35
89,58,35
90,58,35
90,58,35
91,58,35
91,58,36
92,57,36
92,57,36
93,57,36
94,57,36
94,57,37
95,57,37
95,56,37
96,56,37
96,56,38
97,56,38
97,56,38
97,55,38
98,55,39
98,55,39
99,55,39
99,55,40
100,55,40
100,55,40
100,54,40
101,54,41
101,54,41
101,54,42
102,54,42
102,54,42
102,54,43
103,53,43
103,53,43
103,53,44
104,53,44
104,53,45
104,53,45
104,53,45
105,53,46
105,53,46
105,52,47
105,52,47
105,52,48
105,52,48
106,52,48
106,52,49
106,52,49
106,52,50
106,52,50
106,52,51
106,52,51
106,52,52
106,52,52
106,51,53
106,51,53
106,51,54
106,51,55
106,51,55
106,51,56
106,51,56
106,51,57
106,51,57
105,51,58
105,51,58
105,51,59
105,51,60
105,51,60
105,51,61
104,51,61
104,51,62
104,51,63
104,51,63
103,51,64
103,51,64
103,51,65
102,51,66
102,51,66
102,51,67
101,51,68
101,51,68
101,52,69
100,52,69
100,52,70
99,52,71
99,52,71
98,52,72
98,52,73
97,52,73
97,52,74
96,52,75
96,52,75
95,52,76
95,52,76
94,53,77
94,53,78
93,53,78
92,53,79
92,53,80
91,53,80
91,53,81
90,53,82
89,54,82
89,54,83
88,54,83
87,54,84
87,54,85
86,54,85
85,54,86
85,54,86
84,55,87
83,55,88
82,55,88
82,55,89
81,55,89
80,55,90
79,56,90
79,56,91
78,56,91
77,56,92
76,56,92
76,56,93
75,57,93
74,57,94
73,57,94
72,57,95
72,57,95
71,58,96
70,58,96
69,58,97
69,58,97
68,58,98
67,59,98
66,59,98
65,59,99
65,59,99
64,59,99
63,60,100
62,60,100
61,60,100
61,60,101
60,60,101
59,61,101
58,61,102
58,61,102
57,61,102
56,61,102
55,62,103
54,62,103
54,62,103
53,62,103
52,62,103
51,63,104
51,63,104
50,63,104
49,63,104
49,63,104
48,64,104
47,64,104
46,64,104
46,64,104
45,64,104
44,65,104
44,65,104
43,65,104
42,65,104
42,65,104
41,66,104
41,66,104
40,66,104
39,66,104
39,66,104
38,67,104
38,67,103
37,67,103
37,67,103
36,67,103
35,67,103
35,68,102
34,68,102
34,68,102
33,68,102
33,68,101
33,68,101
32,69,101
32,69,101
31,69,100
31,69,100
30,69,100
30,69,99
30,70,99
29,70,99
29,70,98
29,70,98
28,70,97
28,70,97
28,70,96
27,71,96
27,71,96
27,71,95
26,71,95
26,71,94
26,71,94
26,71,93
25,71,93
25,72,92
25,72,92
25,72,91
25,72,91
24,72,90
24,72,89
24,72,89
24,72,88
24,72,88
24,72,87
24,73,87
24,73,86
24,73,85
24,73,85
23,73,84
23,73,84
23,73,83
23,73,82
23,73,82
23,73,81
23,73,80
23,73,80
23,73,79
24,73,78
24,73,78
24,74,77
24,74,77
24,74,76
24,74,75
24,74,75
24,74,74
24,74,73
24,74,73
25,74,72
25,74,71
25,74,71
25,74,70
25,74,69
25,74,69
26,74,68
26,74,68
26,74,67
26,74,66
27,74,66
27,74,65
27,74,64
27,74,64
28,74,63
28,74,63
28,74,62
29,74,61
29,74,61
29,74,60
29,74,60
30,74,59
30,73,58
31,73,58
31,73,57
31,73,57
32,73,56
32,73,55
32,73,55
33,73,54
33,73,54
34,73,53
34,73,53
34,73,52
35,73,52
35,73,51
36,73,51
36,73,50
37,72,50
37,72,49
38,72,49
38,72,48
39,72,48
39,72,47
40,72,47
40,72,46
41,72,46
41,72,46
42,71,45
42,71,45
43,71,44
43,71,44
44,71,44
44,71,43
45,71,43
45,71,42
46,70,42
46,70,42
47,70,41
48,70,41
48,70,41
49,70,40
49,70,40
50,69,40
51,69,39
51,69,39
52,69,39
52,69,38
53,69,38
54,69,38
54,68,38
55,68,37
56,68,37
56,68,37
57,68,37
57,68,36
58,67,36
59,67,36
59,67,36
60,67,36
61,67,35
61,67,35
62,66,35
63,66,35
63,66,35
64,66,35
65,66,35
65,65,34
66,65,34
67,65,34
67,65,34
68,65,34
69,65,34
69,64,34
70,64,34
71,64,34
71,64,34
72,64,34
73,63,33
73,63,33
74,63,33
75,63,33
75,63,33
76,62,33
77,62,33
