"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.completioncode","Answer.feedback1","Answer.feedback2","Answer.feedback3","Approve","Reject"
"3SV8KD29L4SD37ZO02OZM635P05KZQ","3UTQDPKCBDPWGJ1VEWGHC3T4Q7G51L","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","This website contains a series of tests designed to assess your perception ability and memory for faces and colors. These tests are part of a research study at the University of Pennsylvania, conducted by the Aguirre Lab.","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$5.00","Sat Jul 19 14:55:45 GMT 2014","19","BatchId:1609155;","10800","691200","Sat Jul 26 14:55:45 GMT 2014","","","33F859I566DS63TTE5A0BGCTE2ABHK","A26GF078IX9A43","Submitted","Sat Jul 19 15:48:59 GMT 2014","Sat Jul 19 17:25:53 GMT 2014","Sun Jul 27 10:25:53 PDT 2014","","","","5814","0% (0/0)","0% (0/0)","0% (0/0)","1145614871","I liked it. I wasn't really all that surprised that I was bad with faces, I can't remember a face to save my life sometimes.","I think the faces moving really quickly. Well, that wasn't hard as much as it made the facially recognition less easy.","no"
"3SV8KD29L4SD37ZO02OZM635P05KZQ","3UTQDPKCBDPWGJ1VEWGHC3T4Q7G51L","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","This website contains a series of tests designed to assess your perception ability and memory for faces and colors. These tests are part of a research study at the University of Pennsylvania, conducted by the Aguirre Lab.","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$5.00","Sat Jul 19 14:55:45 GMT 2014","19","BatchId:1609155;","10800","691200","Sat Jul 26 14:55:45 GMT 2014","","","33JKGHPFYCUGZQJ18SVMUGKJCDKNMR","A2BNOEYZ3VRW2R","Submitted","Sat Jul 19 14:56:44 GMT 2014","Sat Jul 19 17:47:39 GMT 2014","Sun Jul 27 10:47:39 PDT 2014","","","","10255","0% (0/0)","0% (0/0)","0% (0/0)","A2BNOEYZ3VRW2R","it was tedious","no, not particularly","offer a higher reward or a large bonus!!   :o)"
"3SV8KD29L4SD37ZO02OZM635P05KZQ","3UTQDPKCBDPWGJ1VEWGHC3T4Q7G51L","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","This website contains a series of tests designed to assess your perception ability and memory for faces and colors. These tests are part of a research study at the University of Pennsylvania, conducted by the Aguirre Lab.","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$5.00","Sat Jul 19 14:55:45 GMT 2014","19","BatchId:1609155;","10800","691200","Sat Jul 26 14:55:45 GMT 2014","","","33LK57MYLT5DEAAPVD221CQYEGASZP","AUI3R928P63B0","Submitted","Sat Jul 19 14:56:34 GMT 2014","Sat Jul 19 17:07:12 GMT 2014","Sun Jul 27 10:07:12 PDT 2014","","","","7838","100% (2/2)","0% (0/0)","0% (0/0)","1017751997","Nice expiriment","No",""
"3SV8KD29L4SD37ZO02OZM635P05KZQ","3UTQDPKCBDPWGJ1VEWGHC3T4Q7G51L","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","This website contains a series of tests designed to assess your perception ability and memory for faces and colors. These tests are part of a research study at the University of Pennsylvania, conducted by the Aguirre Lab.","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$5.00","Sat Jul 19 14:55:45 GMT 2014","19","BatchId:1609155;","10800","691200","Sat Jul 26 14:55:45 GMT 2014","","","33OOO72IVHL1LHCUSZNK0JLZ7H6CT3","A3Q4V0088VBPWH","Submitted","Sat Jul 19 15:55:32 GMT 2014","Sat Jul 19 18:55:27 GMT 2014","Sun Jul 27 11:55:27 PDT 2014","","","","10795","0% (0/0)","0% (0/0)","0% (0/0)","coming later","It is too long. I am not going to finish it in time. I took some break and 3 hours was not enough for me. MY Turk ID A3Q4V0088VBPWH, I will save the code at the end and send it separately.","Sometimes the second face or color was not showing up - about 5-6 times it happened to me.","We need a few practice trials at the beginning to get hang of the procedure."
"3SV8KD29L4SD37ZO02OZM635P05KZQ","3UTQDPKCBDPWGJ1VEWGHC3T4Q7G51L","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","This website contains a series of tests designed to assess your perception ability and memory for faces and colors. These tests are part of a research study at the University of Pennsylvania, conducted by the Aguirre Lab.","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$5.00","Sat Jul 19 14:55:45 GMT 2014","19","BatchId:1609155;","10800","691200","Sat Jul 26 14:55:45 GMT 2014","","","34Z02EIMISDHRPHEGJU05IJYYS5T0N","A2V1506H87QADS","Submitted","Sat Jul 19 14:57:04 GMT 2014","Sat Jul 19 16:42:51 GMT 2014","Sun Jul 27 09:42:51 PDT 2014","","","","6347","0% (0/0)","0% (0/0)","0% (0/0)","1226582812","good but confusing at times","yes,","please illustrate a demo of how to do the experiment in the beginning"
"3SV8KD29L4SD37ZO02OZM635P05KZQ","3UTQDPKCBDPWGJ1VEWGHC3T4Q7G51L","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","This website contains a series of tests designed to assess your perception ability and memory for faces and colors. These tests are part of a research study at the University of Pennsylvania, conducted by the Aguirre Lab.","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$5.00","Sat Jul 19 14:55:45 GMT 2014","19","BatchId:1609155;","10800","691200","Sat Jul 26 14:55:45 GMT 2014","","","35H6S234SA0AKYS3HCSJB3NBVS5569","A2QRR82LDBDP70","Submitted","Sat Jul 19 14:56:55 GMT 2014","Sat Jul 19 16:37:45 GMT 2014","Sun Jul 27 09:37:45 PDT 2014","","","","6050","0% (0/0)","0% (0/0)","0% (0/0)","1174928457","Super long","to keep my attention","give a count of what number trial you are on"
"3SV8KD29L4SD37ZO02OZM635P05KZQ","3UTQDPKCBDPWGJ1VEWGHC3T4Q7G51L","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","This website contains a series of tests designed to assess your perception ability and memory for faces and colors. These tests are part of a research study at the University of Pennsylvania, conducted by the Aguirre Lab.","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$5.00","Sat Jul 19 14:55:45 GMT 2014","19","BatchId:1609155;","10800","691200","Sat Jul 26 14:55:45 GMT 2014","","","36V4Q8R5ZK012NWTOKN3YAFOHO6MQC","A2ZXWL91CNW04Z","Submitted","Sat Jul 19 14:56:58 GMT 2014","Sat Jul 19 16:34:17 GMT 2014","Sun Jul 27 09:34:17 PDT 2014","","","","5839","0% (0/0)","0% (0/0)","0% (0/0)","1405136705","Really Amazing","No",""
"3SV8KD29L4SD37ZO02OZM635P05KZQ","3UTQDPKCBDPWGJ1VEWGHC3T4Q7G51L","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","This website contains a series of tests designed to assess your perception ability and memory for faces and colors. These tests are part of a research study at the University of Pennsylvania, conducted by the Aguirre Lab.","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$5.00","Sat Jul 19 14:55:45 GMT 2014","19","BatchId:1609155;","10800","691200","Sat Jul 26 14:55:45 GMT 2014","","","3I02618YA06ZFJ0NX9Z0PF68PEZPUS","ALT88JWMD3JVJ","Submitted","Sat Jul 19 17:15:44 GMT 2014","Sat Jul 19 18:55:28 GMT 2014","Sun Jul 27 11:55:28 PDT 2014","","","","5984","0% (0/0)","0% (0/0)","0% (0/0)","1371034938","Very Interesting Task","No","Keep Your Good work."
"3SV8KD29L4SD37ZO02OZM635P05KZQ","3UTQDPKCBDPWGJ1VEWGHC3T4Q7G51L","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","This website contains a series of tests designed to assess your perception ability and memory for faces and colors. These tests are part of a research study at the University of Pennsylvania, conducted by the Aguirre Lab.","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$5.00","Sat Jul 19 14:55:45 GMT 2014","19","BatchId:1609155;","10800","691200","Sat Jul 26 14:55:45 GMT 2014","","","3OLF68YTN9139XXVD1M4DKGAG59AFN","A1MD8XYL79VY9W","Submitted","Sat Jul 19 14:57:16 GMT 2014","Sat Jul 19 16:22:46 GMT 2014","Sun Jul 27 09:22:46 PDT 2014","","","","5130","0% (0/0)","0% (0/0)","0% (0/0)","1156275141","It was a funny exercise, but so exhausting at the same time.","When the faces or the colours moved quickly.","You could add different tasks, for example shapes."
"3SV8KD29L4SD37ZO02OZM635P05KZQ","3UTQDPKCBDPWGJ1VEWGHC3T4Q7G51L","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","This website contains a series of tests designed to assess your perception ability and memory for faces and colors. These tests are part of a research study at the University of Pennsylvania, conducted by the Aguirre Lab.","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$5.00","Sat Jul 19 14:55:45 GMT 2014","19","BatchId:1609155;","10800","691200","Sat Jul 26 14:55:45 GMT 2014","","","3PQMUDRV7R62P6IJQXK2XFHL956IIQ","A3N4KC3661ZIH6","Submitted","Sat Jul 19 14:57:33 GMT 2014","Sat Jul 19 17:05:41 GMT 2014","Sun Jul 27 10:05:41 PDT 2014","","","","7688","0% (0/0)","0% (0/0)","0% (0/0)","1263037468","interesting but long","advanced too quickly sometimes, wouldnt pick up my first choice sometimes","instead of those faces, use Kiss band members"
