"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.completioncode","Answer.feedback1","Answer.feedback2","Answer.feedback3","Approve","Reject"
"3UQ1LLR26A8NM59Y9AK1KDPB6NJALF","3GUTVN2B1HHAR42DRMVYY2WUW9LUYT","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","Get up to $6.60, depending on your accuracy! This HIT takes about 60 minutes to complete. Each of the 36 sections pay up to 0.10 and takes 2 minutes to complete. If you maintain good accuracy and reach the end of the experiment we will double your payment","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$0.10","Thu Aug 14 01:28:03 GMT 2014","48","BatchId:1639218;","10800","691200","Fri Aug 15 17:37:00 GMT 2014","","","30MVJZJNHMD59G9M4LZPWNXI5B69J8","A1TJE3IG2C77IC","Submitted","Thu Aug 14 06:51:56 GMT 2014","Thu Aug 14 07:15:58 GMT 2014","Fri Aug 22 00:15:58 PDT 2014","","","","1442","100% (9/9)","100% (9/9)","100% (1/1)","1356732425","good","yes","better"
"3UQ1LLR26A8NM59Y9AK1KDPB6NJALF","3GUTVN2B1HHAR42DRMVYY2WUW9LUYT","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","Get up to $6.60, depending on your accuracy! This HIT takes about 60 minutes to complete. Each of the 36 sections pay up to 0.10 and takes 2 minutes to complete. If you maintain good accuracy and reach the end of the experiment we will double your payment","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$0.10","Thu Aug 14 01:28:03 GMT 2014","48","BatchId:1639218;","10800","691200","Fri Aug 15 17:37:00 GMT 2014","","","30ZX6P7VF8VU9WONJCKAM0P4Z572JK","A2238DIUUMS7AQ","Submitted","Thu Aug 14 13:13:21 GMT 2014","Thu Aug 14 13:18:54 GMT 2014","Fri Aug 22 06:18:54 PDT 2014","","","","333","100% (4/4)","100% (4/4)","100% (2/2)","1113176243","VERY LIKE","EASY","GOOD"
"3UQ1LLR26A8NM59Y9AK1KDPB6NJALF","3GUTVN2B1HHAR42DRMVYY2WUW9LUYT","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","Get up to $6.60, depending on your accuracy! This HIT takes about 60 minutes to complete. Each of the 36 sections pay up to 0.10 and takes 2 minutes to complete. If you maintain good accuracy and reach the end of the experiment we will double your payment","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$0.10","Thu Aug 14 01:28:03 GMT 2014","48","BatchId:1639218;","10800","691200","Fri Aug 15 17:37:00 GMT 2014","","","324G5B4FB38UTRK73GRZ0MRGBB670F","A2X34DNYTO1Y22","Submitted","Thu Aug 14 03:22:15 GMT 2014","Thu Aug 14 03:45:38 GMT 2014","Thu Aug 21 20:45:38 PDT 2014","","","","1403","0% (0/0)","0% (0/0)","0% (0/0)","1041005565","i thought the expiremnt was intresting","picking out the like faces was hard",""
"3UQ1LLR26A8NM59Y9AK1KDPB6NJALF","3GUTVN2B1HHAR42DRMVYY2WUW9LUYT","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","Get up to $6.60, depending on your accuracy! This HIT takes about 60 minutes to complete. Each of the 36 sections pay up to 0.10 and takes 2 minutes to complete. If you maintain good accuracy and reach the end of the experiment we will double your payment","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$0.10","Thu Aug 14 01:28:03 GMT 2014","48","BatchId:1639218;","10800","691200","Fri Aug 15 17:37:00 GMT 2014","","","33F859I566DS63TTE5A0BGCTGJTBH3","A11RO4HUQG8PKZ","Submitted","Thu Aug 14 17:12:31 GMT 2014","Thu Aug 14 18:25:27 GMT 2014","Fri Aug 22 11:25:27 PDT 2014","","","","4376","100% (5/5)","100% (5/5)","100% (1/1)","1039770500","interesting and very challenging task.","face matching",""
"3UQ1LLR26A8NM59Y9AK1KDPB6NJALF","3GUTVN2B1HHAR42DRMVYY2WUW9LUYT","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","Get up to $6.60, depending on your accuracy! This HIT takes about 60 minutes to complete. Each of the 36 sections pay up to 0.10 and takes 2 minutes to complete. If you maintain good accuracy and reach the end of the experiment we will double your payment","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$0.10","Thu Aug 14 01:28:03 GMT 2014","48","BatchId:1639218;","10800","691200","Fri Aug 15 17:37:00 GMT 2014","","","33IZTU6J811O9FAAUVEH4RAN8XDSXT","APGLVUSVO2R8M","Submitted","Thu Aug 14 09:17:50 GMT 2014","Thu Aug 14 11:02:07 GMT 2014","Fri Aug 22 04:02:07 PDT 2014","","","","6257","100% (1/1)","100% (1/1)","0% (0/0)","1372221801","face matching is difficult to do","In task no.27, the gap between first and second image is too long than other tasks.","no"
"3UQ1LLR26A8NM59Y9AK1KDPB6NJALF","3GUTVN2B1HHAR42DRMVYY2WUW9LUYT","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","Get up to $6.60, depending on your accuracy! This HIT takes about 60 minutes to complete. Each of the 36 sections pay up to 0.10 and takes 2 minutes to complete. If you maintain good accuracy and reach the end of the experiment we will double your payment","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$0.10","Thu Aug 14 01:28:03 GMT 2014","48","BatchId:1639218;","10800","691200","Fri Aug 15 17:37:00 GMT 2014","","","33TIN5LC04AV454LQL0S6AC6IFL9Y8","A2669ZEHAN1ZA7","Submitted","Thu Aug 14 10:29:11 GMT 2014","Thu Aug 14 10:49:44 GMT 2014","Fri Aug 22 03:49:44 PDT 2014","","","","1233","100% (7/7)","100% (7/7)","100% (2/2)","1317733256","very interesting and challengeable task","little hard in selecting correct figure","it is nice keep it up I am trying but it is challengeable task for me to complete next time I will try to complete and get more accuracy"
"3UQ1LLR26A8NM59Y9AK1KDPB6NJALF","3GUTVN2B1HHAR42DRMVYY2WUW9LUYT","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","Get up to $6.60, depending on your accuracy! This HIT takes about 60 minutes to complete. Each of the 36 sections pay up to 0.10 and takes 2 minutes to complete. If you maintain good accuracy and reach the end of the experiment we will double your payment","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$0.10","Thu Aug 14 01:28:03 GMT 2014","48","BatchId:1639218;","10800","691200","Fri Aug 15 17:37:00 GMT 2014","","","34S6N1K2ZVJ4JCF55IZUPJ8YSD0HLP","A1HEGBZOH8L5UR","Submitted","Thu Aug 14 14:53:14 GMT 2014","Thu Aug 14 15:21:39 GMT 2014","Fri Aug 22 08:21:39 PDT 2014","","","","1705","0% (0/0)","0% (0/0)","0% (0/0)","1201715544","","",""
"3UQ1LLR26A8NM59Y9AK1KDPB6NJALF","3GUTVN2B1HHAR42DRMVYY2WUW9LUYT","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","Get up to $6.60, depending on your accuracy! This HIT takes about 60 minutes to complete. Each of the 36 sections pay up to 0.10 and takes 2 minutes to complete. If you maintain good accuracy and reach the end of the experiment we will double your payment","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$0.10","Thu Aug 14 01:28:03 GMT 2014","48","BatchId:1639218;","10800","691200","Fri Aug 15 17:37:00 GMT 2014","","","35L9RVQFCOI7222ZEWRVG64H530UH1","A1IU5OP7BBZHZ7","Submitted","Thu Aug 14 01:28:34 GMT 2014","Thu Aug 14 03:41:57 GMT 2014","Thu Aug 21 20:41:57 PDT 2014","","","","8003","100% (6/6)","100% (4/4)","0% (0/0)","1391886844","","",""
"3UQ1LLR26A8NM59Y9AK1KDPB6NJALF","3GUTVN2B1HHAR42DRMVYY2WUW9LUYT","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","Get up to $6.60, depending on your accuracy! This HIT takes about 60 minutes to complete. Each of the 36 sections pay up to 0.10 and takes 2 minutes to complete. If you maintain good accuracy and reach the end of the experiment we will double your payment","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$0.10","Thu Aug 14 01:28:03 GMT 2014","48","BatchId:1639218;","10800","691200","Fri Aug 15 17:37:00 GMT 2014","","","36H9ULYP62UEAQ0Z77ZH6JJT88YJF5","A3SKQPPOKCZU88","Submitted","Thu Aug 14 05:03:46 GMT 2014","Thu Aug 14 06:10:30 GMT 2014","Thu Aug 21 23:10:30 PDT 2014","","","","4004","0% (0/0)","0% (0/0)","0% (0/0)","1392218211","Generally interesting","Yes, when we need to identify the second image, that too shows only a very brief time, the colors are fuzzy to identify with lot of dots","The identifying the second image is little bit difficult as the colors are displayed with lot of dots and so this may be displayed clearly without dots"
"3UQ1LLR26A8NM59Y9AK1KDPB6NJALF","3GUTVN2B1HHAR42DRMVYY2WUW9LUYT","UPenn Visual Perception and Memory Study (Please accept the HIT before beginning the experiment)","Get up to $6.60, depending on your accuracy! This HIT takes about 60 minutes to complete. Each of the 36 sections pay up to 0.10 and takes 2 minutes to complete. If you maintain good accuracy and reach the end of the experiment we will double your payment","memory, vision, UPenn, study, perception, experiment, face, color, test, task,","$0.10","Thu Aug 14 01:28:03 GMT 2014","48","BatchId:1639218;","10800","691200","Fri Aug 15 17:37:00 GMT 2014","","","36TFCYNS44AZJ6WUJ12I0D3LZMTXHA","A3PKJ0CX86ZAWN","Submitted","Thu Aug 14 07:12:57 GMT 2014","Thu Aug 14 08:30:44 GMT 2014","Fri Aug 22 01:30:44 PDT 2014","","","","4667","100% (8/8)","100% (6/6)","100% (1/1)","1138697641","","",""
